tweet_1,tweet_2,Tema,Class,Conflict
Se não é pra abordar não é pra bater punheta também. Espermatozoide tem reacoes naturais de sobrevivencia sendo assim é uma vida também. #AbortoNao,"Sou contra o aborto, mas a favor da mulher poder escolher!!!!!#AbortoSim",Aborto,0,0
"Nenhuma sociedade civilizada permite que um ser humano intencionalmente prejudique ou tire a vida de outro sem punição. O aborto não é uma forma de contracepção, mas assassinato. Quem defende essa monstruosidade está fazendo apologia e deve responder criminalmente. #AbortoNao!","Essa mulherada fica dando pra qualquer um, não se cuida (detalhe: o Governo DÁ camisinhas) e depois quer assassinar um bebê. Se elas morrem tentando um aborto é mais do que merecido. Não trepem que não engravidam #AbortoNao",Aborto,1,0
Eu tenho 2 motivos de ser a favor do aborto. 1. Tem mulheres q engravidam e n tem como sustentar a criança. Sério q vcs preferem vê a criança passando fome e n tendo uma boa qualidade de vida???? 2. Tem mulher q é violentada e esse n é um filho q vai trazer (+)  #AbortoNao,Criminalizar o aborto fere os direitos humanos. Quem disse? A ONU! #AbortoSim,Aborto,0,0
"Um bando de filha da puta falando sem útero, sem opinião...FIZERAM O FILHO COM O DEDO CARALHO? O corpo é seu mas o bebê não faz parte do seu corpo. não é um órgão que você remove quando quer. É uma vida feita por um homem e uma mulher suas cretinas. #AbortoNao","Em crise social, uns sendo presos e espancadas por querer fazer uma caminhada, condenados sendo soltos, e o STF quer aprovar isso? Essa ocisão não é nada propicia para essa decisão.  #AbortoNao",Aborto,0,0
Acho que vai esfriar bastante amanhã #AbortoNao,"ninguém é a favor do ato de abortar, estamos falando de LEGALIZAÇÃO, para que as mulheres tenham segurança e não corram riscos no processo. e disso nós somos a favor. #abortosim",Aborto,0,0
#AbortoNao E SE FOSSE VOCÊ CONTANDO OS MINUTOS PARA SER ESQUARTEJADO(A) NA BOLSA GESTACIONAL ?,"#AbortoNunca ENTENDAM quando a pessoa é #AbortoSim Não quer dizer que fará um aborto, só quer que tenha clínica especializada para que pessoas sem condição não tenha um filho.",Aborto,0,1
Educação sexual para decidir! Contraceptivos para não abortar! Aborto legal e gratuito para não morrer!  #AbortoSim #NenhumaAmenos #NiUnaAMenos,"Enquanto você grita fica em casa,  em quarentena para ""salvar vidas""... ""Toda vida importa""...para você  menos a de bebês no ventre materno.  E outra você não tem ventre, aqui não é seu lugar de fala, assassino de bebês.  #AbortoNao",Aborto,1,1
"É sobre as mulheres terem escolha. Se uma gestante com feto com zika vírus quiser seguir adiante com a gravidez, ela tem td o direito. Se ela quiser interromper a gravidez, ela deve ter td o direito tb. Simples! #AbortoSim","Na boa, a mulher tem que ter o direito de escolher se vai parir um feto inviável ou não. É FETO INVIÁVEL, não é uma criancinha bonitinha que vai sobreviver, pô. #AbortoSim",Aborto,2,0
Kkkkkkkkkkkkkkkkkklll um homem desse tem que no minimo tomar uns 50 tiro no meio do cu pra aprender a virar gente,Que bom que a carapuça serviu para vc...se uma vadia faz isso ela tem que ter seu clitóris extirpado,Aborto,1,1
meu deus #abortonao e #monarquiaja nos tt corona por favor leve todos,"Lógico que esse número deve ser bem maior em 2020 né, mas homem só se preocupe em não matar o NEMNEM #AbortoSIM #AbortoNão",Aborto,0,0
"É assassinato sim! Quem faz, que pese na consciência pelo resto da vida. Nunca terá paz interior.  É assassinato sim! #AbortoNao","terá paz, sim. não abortar quando há essa vontade, é crueldade, se você não quer a criança, não irá a amar, cuidar e tratar ela como ela precisa. posso dizer que não ter o amor da própria mãe, é uma das coisas mais horríveis que uma criança pode passar. #AbortoSim",Aborto,1,1
não acredito que ainda tenho que ficar lendo essas coisas...  será que nunca as mulheres vão ser respeitadas como merecem???? #AbortoSIM,"Muito surreal ver o pessoal da TAG #AbortoNao querendo decidir como a mulher tem que lhe dar com o próprio corpo...  -Sem útero, sem opinião  #AbortoSim",Aborto,1,0
Ser favor da legalização do  aborto não significa querer abortar e sim entender que cada mulher faz oq julga melhor para seu próprio corpo e entender que se no seu corpo manda Deus no meu mando eu  #AbortoSim,Simm... sou a favor mas nunca faria um aborto,Aborto,2,0
Sou a favor. #AbortoSim,Pena que tua mãe foi contra aborto.,Aborto,2,1
"Aproveitando a tag #AbortoNao, gostaria d estatar q eu saía c um cara q era contra o aborto e condenava mulheres q ja abortaram, ms ele só transava sem camisinha KKKKKKK ainda bem q pulei fora e n fiz nada c esse mongol","Não é tão difícil de entender que o aborto já existe.. é uma realidade! A legalização só vai evitar que mulheres, em sua grande maioria pobres, morram em clínicas clandestinas.. #AbortoSim",Aborto,0,0
"Só pra lembar que 5,5 milhões de crianças no Brasil não tem o nome do pai no registro, mas nem por isso abandono paterno é considerado crime   #AbortoNao #AbortoSim","@ Solução pra você é matar esses 5,5 milhões? #AbortoNao",Aborto,1,1
"“Ah, mas ele já me ama, tem sentimentos”  Tudo bem você pensar assim. Não tem nenhum problema. Mas ele precisa de um cérebro para ter os sentimentos, para amar você e saber o que está acontecendo. É o cérebro que comanda tudo #AbortoSIM",Se você não quiser abortar e seguir com sua gestão até o final você tem total liberdade para isso. Assim como uma mulher que não quer gerar uma criança dentro dela deveria ter o direito de interromper essa gestação #AbortoSIM (obs: no prazo em que o feto não sente nada),Aborto,1,0
Não normalize a ignorância!!  Não acha aborto certo? Não aborte. Não impeça outra pessoa de realizar de forma segura. #AbortoSim,Gente que tá defendendo #AbortoNao  por favor não usem o argumento do estupro (como única condição para o aborto). Eu acho horrível acharem que para a mulher ter direito de opinar sobre o próprio corpo ele tenha que ter sido violado antes.   #AbortoSIM,Aborto,0,0
"O que deve ser defendido é o acompanhamento psicológico da mulher após o estupro, para ela ter ciência e consciência do que fazer. Não é culpa da criança a situação na qual é concebida, ela não deve ser punida.  #AbortoNao",Antes desse tema ser tratado deveriam criar uma lei rígida para pais irresponsáveis que não assume seus filhos e deixam mães sozinhas com tamanha responsabilidade...#AbortoSim,Aborto,0,0
#AbortoNao  Aborto deveria ser caracterizado com crime doloso qualificado.,"Em relação a esse tema, eu sempre parto da premissa de que: o aborto é uma questão de direitos sexuais e reprodutivos – Todas as pessoas têm o direito de decidir sobre seu corpo, sua liberdade e seu futuro. #AbortoSIM",Aborto,0,1
"O problema não é o aborto,pois existem vários casos como gravidez de risco etc... o problema são homens e mulheres irresponsáveis que fazem sexo sem pensar nas consequências,como a gravidez,então como dito o problema são vcs #AbortoNao",Que não pensam se poderão dar uma vida digna tanto para a criança como para vcs mesmo #AbortoNao,Aborto,1,0
"Uma mulher tem o direito de fazer o que ela achar melhor pra ela e não precisa da opinião de ninguém, e para os homens que subiram essa tag, é aquele ditado né, sem útero, sem opinião #AbortoNao","Sem útero, sem opinião",Aborto,2,0
"vim aqui com meu útero (pq é isso que se usa pra opinar aqui) pra dizer que sim, um feto é uma vida, e não eu não fui doutrinada pela igreja pra pensar isso, eu estudei, e não, você não tem o direito de me xingar nos comentários pq eu penso diferente.  #AbortoNao","É que você ter útero e dizer que não faria um aborto é uma escolha e é importante ter liberdade pra escolher, assim como eu, que também tenho útero, gostaria de poder escolher fazer um aborto, caso julgasse necessário.",Aborto,2,1
O aborto deve ser uma escolha única e EXCLUSIVAMENTE da mulher. A legalização do Aborto não significa que você é pro-morte mas sim que não quer mulheres pobres morrendo em clínicas de aborto clandestinas por não ter dinheiro para pagar por clínicas caras  #AbortoSim #AbortoNão,adoro entrar nessa discussão pq sou contra o aborto e a favor da legalização,Aborto,2,0
#AbortoSim pq nenhuma criança merece nascer nesse mundo horrível e nenhuma mulher merece ser mãe sem amar a criança,Tudo pela vida! #AbortoNAO,Aborto,0,1
Se vc não foi abortado vc não tem ligar de fala  #AbortoSim É burrice,#AbortoNao seus filhos da puta.,Aborto,0,0
Esses hômi que tão se meteno a falá #AbortoNao  tão em dia com as pensão??,"Pois é...Se os homens engravidassem, o aborto já seria legalizado há mto tempo #AbortoSim",Aborto,1,0
"porra de #AbortoNao , se a mulher quiser abortar por algum motivo ou não, ELA q deve decidir, q saco","“Homem não tem lugar de fala sobre aborto.” Ué, e se o bebê for homem? #AbortoNao",Aborto,0,1
"Camisinha não é 100% seguro pode rasgar e furar, o aborto também não é 100% seguro a mulher pode estar na melhor clínica que ela pode morrer fora as questões psicológicas que vem depois do aborto essa nenhuma clínica vai poder tirar o peso na consciência.   #AbortoSim","A galera do #AbortoSIM  pensa que é assim vai lá aborta e fim resolveu o problema, o Sus demora provavelmente quando a moça ligar para a mulher autorizando o aborto o bebê já vai está nascido. Clínica particular um aborto seria um absurdo.",Aborto,1,0
Defender o aborto depois que vc nasceu é fácil! #AbortoNunca #AbortoNao,KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKeu nem queria nascer meu amor,Aborto,2,1
"Pra quê aborto, se você pode:  1° Fechar as pernas.   2° Tomar remédio.  3° Usar preservativo.  #AbortoNAO",Para ficar dizendo que anticoncepcional faz mal e continuar levando leitada no fundo do útero.  #AbortoNao,Aborto,1,0
Vc n pode ser comunista e ao mesmo tempo defender que seu corpo é uma propriedade privada KKKKKKKKK,Muito menos se dizer cristã e feminista. #AbortoNAO,Aborto,2,0
#AbortoNao  Aborto é caro  Não quer ter filho? Usa o aro.,Se fosse só se preservar não haveria gravidez indesejada #AbortoSim,Aborto,1,1
"O aborto tem q ser permitido, pra evitar q crianças cresçam em ambientes onde não são amadas, vivem passando necessidades e acabam sofrendo grandes traumas! Essa foto é de um bb q nasceu com o DIU na cabeça, nenhum modo de prevenção é 100%  #AbortoSim",""" engravida quem quer"" hmmm... sério? #AbortoSIM",Aborto,2,0
"Todo mundo que apoiava a escravidão era livre, todo mundo que apoia o aborto já nasceu.   Falam em ""aborto seguro"". Pergunto, para quem? Afinal, o bebê sempre morre. #AbortoNao",kkkkkkkkkkkkkkkkkk GENTEkkkkk o bebe sempre morre,Aborto,2,1
Aborto é homicídio. Aborto de feto feminino é feminicídio. #AbortoNao,eu não acredito que estou lendo alguém dizer que um feto tem genero,Aborto,2,1
"Esquerdopatas defendendo o direito de matar bebês na barriga das suas mães.  Nesse caso, quem defende o direito à vida, poste:  #AbortoNAO !",O mais momento a luta não é pela vida? #AbortoNAO,Aborto,1,0
"Pq as pessoas ligam tanto pro aborto e não pro abandono paternal, vamo criar vergonha na cara né #AbortoSim","O sou a favor do aborto, mas não concordo quando dizem que é uma decisão exclusiva da mulher. Se o parceiro pedir para a mulher abortar e ela quiser prosseguir na gravidez, ele não deveria ser responsabilizado pelo bebê. A mãe decidiu prosseguir, não ele.  #AbortoSim",Aborto,0,1
"""Quem é cidadão de bem se sair na rua pode ser preso por desobediência...  Mas quem está preso por assalto, estupro, roubo, agressão, será solto."" E pra piorar STF quer aprovar o aborto. Se mundo for acabar esse ano eu aposto que começa  aqui. Eita bandidagem!   #AbortoNao","Gravidez acidental o caralho, tem uma caralhada de métodos contraceptivos disponíveis, aborto não é saúde pública e o bebê não faz parte do corpo da mãe. #AbortoNao",Aborto,0,0
O bem venceu o mal #AbortoNAO,#AbortoSim quem é contra aborto que adote pelo menos 1. Desafio posto.,Aborto,0,1
Viva a vida. Não ao  #AbortoNao,"Engraçado que aqueles que defendem o aborto são os mesmo que dizem pra ficar em casa pra não morrerem de coronavírus, a hipocrisia e incoerência a gente vê por aqui  #AbortoNao",Aborto,0,0
Que # é  essa? Porra de aborto... se não  quer ter filho  é  so se prevenir  se engravidou assuma as consequências dos seus atos.  #AbortoSim,Aborto não  #AbortoNao,Aborto,0,0
"Só pra lembar que 5,5 milhões de crianças no Brasil não tem o nome do pai no registro, mas nem por isso abandono paterno é considerado crime   #AbortoNao #AbortoSim","@ Aborto não, aborto é crime, há um inocente sem crime algum. Você ainda tem coragem de defender isso? O criminoso é você quem devia ter sido abortado era você!!  #AbortoNao  #ABORTONAO",Aborto,1,1
#AbortoNao  Melhor dizendo assassinato de criancinhas no ventre das suas mães.,"Legalização do #AbortoNao é papo pra homem. A decisão não é sua, é da mulher. E mulheres, vcs também não tem o direito de opinar sobre oq uma mulher vai fazer com o feto, vc decide o seu caminho, não o das outras.",Aborto,0,1
"vim aqui com meu útero (pq é isso que se usa pra opinar aqui) pra dizer que sim, um feto é uma vida, e não eu não fui doutrinada pela igreja pra pensar isso, eu estudei, e não, você não tem o direito de me xingar nos comentários pq eu penso diferente.  #AbortoNao",primeiro que isso não é nem um feto,Aborto,2,1
"Sei, ela sabe disso? Que você é casado com ela? Ela é um manequim também?",Rapaz como até essa aí da foto com vc,Aborto,1,1
"#AbortoNao #AbortoSim mano,eu penso assim : se a mulher fala ""falo oq eu quiser com meu corpo,ninguém manda nele "" mas querem abortar o feto,tipo o feto não é seu corpo,por quê vai decidir por ele?",Não normalize a ignorância!!  Não acha aborto certo? Não aborte. Não impeça outra pessoa de realizar de forma segura. #AbortoSim,Aborto,0,1
"É uma VIDA indefesa, que não pediu para ser gerada. Ela está aí? Deixe-a vir. Não tem condições (física, financeira, emocional...) para cuidar? Não mate! Entregue para adoção.  STF, diga não ao aborto. #AbortoNao #AbortoNunca",Não tem condições pra cuidar dos filhos dos outros? Então não dê pitaco sobre o aborto dos outros. #AbortoSim,Aborto,1,1
"""vocês que usam a tag #AbortoNao são exatamente isso:"" mulheres abortistas são exatamente isso:",Pqp kkkkkkk,Aborto,2,0
"Já questionei várias vezes, mas até agora nada.  Sabem de algum caso em que a mulher abortou o filho de um jogador de futebol?  #AbortoNao!","ok então, cada vez que uma mulher quiser abortar você vai cuidar dessa criança dps que ela nascer ok?",Aborto,2,1
Só pra lembrar que eu sou a favor da liberação do #AbortoSim,"SOMOS contra o aborto! Ajudem, vamos mostrar a eles que não concordamos com isto!  #AbortoNao",Aborto,0,1
"Pior. Imagine se xilique se junto com o aborto livre no SUS, o  homem fosse desobrigado de pagamento de pensão em caso de não existir relacionamento prévio.","Eu chegaria nisso, se a mulher pode escolher não ter, caso o homem não queira e ela insista, ele fica livre da pensão?",Aborto,1,0
#AbortoNao a vida é muito valiosa para ser extinta por alguém m.,Ai gente temos sempre que reforçar #AbortoSim,Aborto,0,1
"O STF pautou para o dia 24 de abril o julgamento de uma ação que autoriza o aborto em casos de infecção por zika vírus. Enquanto estamos lutando pela vida no caso coronavirus, alguns lutam pela morte. O diabo NUNCA dorme. #AbortoNao","Apesar que o aborto tá previsto em lei,em casos de estupro,gravidez de alto risco no qual a mãe corre o risco de morrer,quando os bebês nascem com ausência de cérebroaté aí é o direito delas,mas muitas querem abortar como fosse ir no banheiro defecar,#AbortoNunca  #abortoNao",Aborto,1,0
"Ser humano, se tornem humanos!!!#AbortoNao","Homem não tem o direito de opninar, nem se for o filho dele ? Affs cada uma... #AbortoNao",Aborto,0,0
"Vamos ser realistas! No Brasil o aborto é proibido, no entando muitas mulheres abortam. #AbortoNao #AbortoSim","Uma criança que vai nascer, por exemplo, de uma usuária de droga, em uma familia desestruturada, é melhor mesmo nem vir ao mundo. Só quem sabe o q é ser rejeitado pela familia sabe como é. #AbortoSim #AbortoNão",Aborto,1,0
"Nenhuma sociedade civilizada permite que um ser humano intencionalmente prejudique ou tire a vida de outro sem punição. O aborto não é uma forma de contracepção, mas assassinato. Quem defende essa monstruosidade está fazendo apologia e deve responder criminalmente. #AbortoNao!",Se eu comer uma sopa de letrinha cago um argumento melhor que esse,Aborto,2,1
"E é sempre importante enfatizar que o aborto é uma questão de saúde pública e ñ de crenças. O Estado é laico e por ele ser laico, ele deve promover políticas públicas e ñ religiosas. Essa definição de ""quando começa a vida"" vai variar de acordo com a crença de cada um. #AbortoSIM",A legalização abre portas pra uma política pública mais responsável que pensa nos direitos de todas as gestantes e isso independe de sua religião. #AbortoSIM,Aborto,1,0
"#AbortoSim   Vejo muitas pessoas dizendo que fetos tem vida, Na real NÃO há uma definição científica para quando eles são considerados uma  A Questão é que no Brasil, O abandono de crianças é extremamente alto, E o aborto é necessário sim  (...)","Dês de que   Tenha uma idade limite para um feto ser abortado, Até cinco meses  Que as mulheres tenham um acompanhamento psicológico  E tenha sido vítima de abuso, ou não tem condição.  Cansada de ver catarrento na rua  #AbortoSim",Aborto,1,0
"Em época de pandemia, eis que surge o #STF #STFVergonhaNacional  #AbortoNao","a *legalização* do aborto é uma questão de saúde pública e não uma discussão sobre ideologia/crenças, mas acho que vocês ainda não estão preparados para ter essa conversa   #AbortoSim",Aborto,0,1
Você é favorável a legalização do aborto?,Não sou favoravel ao aborto ! #AbortoNao,Aborto,2,0
"Se fosse é um homem e fala #AbortoNao, cale essa sua boca.   A IBGE aponta que temos mais de 10 milhões de mães solos no Brasil.   Há mulheres que abortam por não ter apoio familiar ou do MARIDO, ou então, pq ela não quer um filho  Como rachel green disse: SEM ÚTERO, SEM OPINIÃO","Sempre há homens que dizem ""se não quer ter filhos, se previna""  Bom, os preservativos mais usados são os masculinos, e se um homem quer ter relações com uma mulher, ele não deveria ter um preservativo na carteira? Só pra depois ele não vir no twitter e twitar #AbortoNao",Aborto,1,0
se homem ficasse gravido o aborto ia se um mandamento da biblia   #AbortoSim,Imagina vc ser assim não ironicamente,Aborto,2,1
É um desgosto atras do outro entrar na tag #AbortoNao é cada pensamento retrogrado e egoísta que pqp...,"#AbortoNAO  Vc pode ser contra o aborto sendo homem, mulher o caraio a 4 Homem também fornece material genético pra formar a criança  Sim, somos contra o aborto CHORA",Aborto,0,1
Ser favor da legalização do  aborto não significa querer abortar e sim entender que cada mulher faz oq julga melhor para seu próprio corpo e entender que se no seu corpo manda Deus no meu mando eu  #AbortoSim,Querer o fuzilamento dos abortistas em paredão não significa puxar o gatilho. E deve ser o único crime que é justificado na bíblia nem Cristo que é puro amor tolera abortistas. #AbortoNao,Aborto,1,1
"O STF mais uma vez pretende extrapolar suas competências tentando legislar sobre o aborto.  O aborto é a tirania do mais forte contra o mais fraco, um atentado contra vida comparável ao assassinato.  #AbortoNAO",Eu to achando engraçadíssimo um monte de gente sem utero opinando no aborto,Aborto,2,1
"nós libertários austríacos somos aos mais ferrenhos defensores das liberdades individuais, mas nós não defendemos o aborto indiscriminado, pois esta prática significa uma violação leviana dos direitos naturais do indivíduo que será brutalmente assassinado, o que faz do aborto","algo eticamente desprezível.  Algum acréscimo, ?",Aborto,1,0
e acredite se quiser mas só não é legalizado o aborto por causa que o nosso país é governado por homens brancos que acham que pode decidir pelo corpo da mulher!!!! #AbortoSim,"Trata-se de uma questão de saúde pública, centenas de abortos são feitos todos os dias. O aborto clandestino mata, a legalização é essencial para assegurar a vida e a dignidade das mulheres #AbortoSim",Aborto,0,0
"#AbortoNao  Por mais que se tente, não dá para apagar o rastro de um aborto na própria biografia. É uma marca para sempre.","#AbortoSim porque o aborto nesse país já é legalizado para mulheres ricas! Só quem sofre nesse país com métodos precários e ""caseiros"" de abortamento, com complicações graves de saúde e sem tratamento psicológico adequado são as mulheres pobres.",Aborto,0,1
To só passando pra disser que #AbortoSim,É ridículo quanta gente aqui defende #AbortoNao com religião.  #AbortoSim porque a segurança das mulheres que morrem em clínicas clandestinas também é importante,Aborto,0,0
O que vai ser julgado no STF vai ser o  aborto em caso de infecção por zika vírus.  #AbortoSim,#AbortoNao kkkkkk só tem macho nessa tag! Depois as pessoas me pergu ntam o pq de eu militar tanto na causa do machismo,Aborto,0,0
"homens vcs NÃO tem direito de levantar a hashtag #AbortoNao . vcs não engravidam, vcs não passam pelo o parto, vcs n ficam com leite na teta, vcs não tem útero. #AbortoSim #aborto",#AbortoNao  Aborto é caro  Não quer ter filho? Usa o aro.,Aborto,1,1
Aborto é  elitista e racista pra cacete sim e não ver quem não quer ou é  muito inocente (MUITO).  #AbortoNao,"ue mores, é só vcs n abortarem kkkkkkkkkkkkkk #AbortoNao",Aborto,0,1
Aborto bom é aborto assim. #AbortoSim,"Crianças depois q nascem nem se importam, agr um feto q nem seu filho vai ser quer vir da opinião #AbortoSim  #AbortoNunca",Aborto,0,-1
O STF que disse que irá obstruir qualquer decisão do governo de acabar com a quarentena pq se importa com vidas pautou para o dia 24/04 decisão que pode legalizar o aborto para fetos com microcefalia. #STFVergonhaNacional,"Não só com microcefalia , mas os que são acometidos de outros males também! Um bando de morcegos assassinos !  #AbortoNao",Aborto,2,0
"falei sobre aborto me posicionando a favor em meu instagram. se eu já tava perdendo seguidores por causa da minha exposição gay, agora então... Kkkkkkkkkk amo! aguardando os argumentos dos religiosos e conservadores lá. #AbortoSim",educação sexual para decidir contraceptivos para não abortar aborto legal e gratuito para não morrer #abortoSIM,Aborto,0,0
"#AbortoNao  Se vc defende aborto, seria justificável que você poderia ter sido abortado?  As coisas naturais são uma premissa, o corpo da mulher não deveria ter contato com HPV antes de estar completamente formado. Quando antecipa a maturidade, sexo, tbm antecipam os problemas.",#AbortoNao Se você concorda com a frase acima vai se foder te odeio,Aborto,0,1
É justo eliminar uma vida humana para resolver um problema? #AbortoNAO,paga de cristão a favor da vida mas quer pena de morte  e a hipocrisia rola solta,Aborto,2,1
"A tag #AbortoNao já passou dos 100.000 tweets!  Obrigada, brasileiros. Felizmente, só uma minoria apoia ativismo judicial para matar bebês.","Engraçado que todos que apóiam a morte das crianças, estão vivos né  hipócritas Vagabundos #AbortoNao",Aborto,1,0
Quem é você pra decidir quem vive ou não? O dono do mundo? Eu hein #AbortoNao,É direito da mulher decidir pelo seu próprio corpo e vida! #AbortoSIM #AbortoLegalYa #NiUnaMenos,Aborto,0,1
#AbortoNao ou #AbortoSim simples e so da o cu nao engravida,"Gente, gente... vocês que estão aí discutindo #AbortoNao #AbortoSIM , tem uma coisa muito mais necessária... #MonarquiaJa",Aborto,0,0
Uma dúvida: A galera que tá postando #AbortoNao vai arcar com a criação dos filhos das pessoas que postam #AbortoSim?,"Se os #AbortoNao são a favor da vida, todos são contrários a pena de morte?",Aborto,1,0
queria saber pq tem um monte de mula levantando a #abortonao se nem utero tem...,Pessoal do abortosim abortando neurônios tá engraçado,Aborto,0,1
"Temos hoje milhares de mulheres morrendo ou adquirindo doenças graves, por causa de abortos feitos em locais não apropriados, com materiais mal higienizado e por pessoas que não são médicas. O aborto já devia ser legal a muito tempo. #AbortoSim",Aborto nunca! #AbortoNao,Aborto,0,1
"O FEMINISMO É MISÓGINO E RACISTA   Caso o feminismo defendesse as mulheres negras, as feministas seriam radicalmente contra o aborto, posto que a maioria dos bebês assassinados ainda no ventre são afrodescendentes e do sexo feminino.  O FEMINISMO É UMA FARSA  #AbortoNao","Nos EUA as mulheres negras representam 30% das mulheres que abortam, apesar da população afro-americana ser ""apenas"" 13%  A cada 5 mulheres afro-americanas que engravidam, 3 abortam.  O objetivo no Brasil é o mesmo. Eugenia #AbortoNAO",Aborto,1,0
"Se o STF aprovar(que não é da competência deles) o aborto, tbm devem liberar a eutanásia pra qualquer adulto que já não aguentar mais sofrer num leito de hospital. Se o inocente pode ser assassinado, um adulto consciente deve ter direito de morrer. #AbortoNao",Se a mulher não quer filho e só doar  tirar a vida de um inocente Não e solução  #AbortoSim #AbortoNao,Aborto,0,0
"Quem precisa de terapia são as abortistas, vadias que não dão valor a vida",Pleno seculo 21 e o minion acha que vadia é ofensa kkkkkkkkkkkkkkk,Aborto,1,1
"Mandetta sustentou norma técnica dos governos petistas que permite médicos assassinarem bebês no ventre de suas ""mães"" sem que exista comprovação de violência sexual. Foram mais de 1.700 abortos em 2019, enquanto mães davam à luz em corredores por falta de leitos. #AbortoNao",Mais um motivo para #ForaMandetta,Aborto,2,0
"As feministas que são a favor do aborto achariam legal um casal querer abortar pelo simples motivo do feto não ser um menino, sonho deles, mas veio uma menina. Seria certo assassinar essa menina por era ser menina, em nome da liberdade absoluta da mulher...?","Pleno 2020  e tem gente usando argumentos como :  ""Quando eu transo ,eu n espero engravidar""  ""Meu corpo minhas regras""  ""Vou matar o feto pra evitar que a criança la na frente sofra""  #AbortoNao",Aborto,1,0
"""O aborto não é, como dizem, simplesmente um assassinato. É um roubo... Nem pode haver roubo maior. Porque, ao malogrado nascituro, rouba-se-lhe este mundo, o céu, as estrelas, o universo, tudo. O aborto é o roubo infinito."" Mário Quintana  #AbortoNao  #AbortoNunca","""Usar camisinha não é, como dizem, simplesmente um assassinato. É um roubo... Nem pode haver roubo maior. Porque, ao malogrado nascituro, rouba-se-lhe este mundo, o céu, as estrelas, o universo, tudo. Usar camisinha é o roubo infinito.""  #AbortoSim",Aborto,1,1
Entrei na tag #AbortoNAO e tem muita gente que defende o aborto.  Provavelmente nunca passaram pela experiência de carregar uma vida no seu ventre.  Deveriam perguntar aos seus pais o que acham sobre o assunto.  Não há algo maior no mundo que o amor de mãe.,"E quem não quer criar, dê a criança para adoção. Tem muita gente querendo! #AbortoNao",Aborto,1,0
Surreal! A corte das trevas tá se aproveitando desse momento pra dar um golpe no  povo e aprovar o aborto! Malditos!  #AbortoNao,"Que bom, eles assumiram a responsabilidade de milhares de mortes, eu só quero ver se tem algum idiota útil que se diz cristão, apoiar esse Castello maldito das trevas, esse STF tem sido morada do diabo.",Aborto,2,0
"#AbortoNao Incoerência esquerdista. 8:00 ... Fique em casa,vamos preservar a vida.  9:00 ... #AbortoSim","#AbortoSim sabe o pq? se a mulher for abortar não vai ser uma lei que vai impedir ela, ela vai em clínicas clandestinas ou arrumar outro jeito de abortar, podendo correr até mesmo risco de vida dos dois!",Aborto,0,1
"#AbortoNao KKKKKKKKKK só homem comentando na tag, vão se fuder vermes",Vc não é dona do corpo inocente do bebê! #AbortoNao,Aborto,0,1
#AbortoSim rsrs n vou comentar sobre mas tinha q deixar minha opinião aqui,"Nessa #AbortoNAO só vi gente defendendo a #AbortoSim,bom",Aborto,0,0
"só os seguidores do bolsonaro nessa hashtag,só argumento pica   #AbortoNao","não posso ver uma tag política que quero participar, neah #AbortoSIM",Aborto,0,0
Você já nasceu né. Então não impeça de outras vidas de nascer! #AbortoNAO,#AbortoNao vc já nasceu diga nao,Aborto,1,0
Métodos preventivos falham se vc n sabe,"Logico que sim, nada é 100%, por isso sexo tem que ser responsável, abrir as pernas e depois lamentar é fácil...",Aborto,1,1
"Só pra lembar que 5,5 milhões de crianças no Brasil não tem o nome do pai no registro, mas nem por isso abandono paterno é considerado crime   #AbortoNao #AbortoSim",@ Então q coloco responsabilidade n pai. Vamos mayar inocentes pq o pai é  irresponsavel? #AbortoNao,Aborto,1,1
Eu amo ser mãe! #AbortoNao,"Quem não quer filho tirem seus úteros, porque isso é seu!!! #AbortoNao",Aborto,1,0
"Em meio à pandemia e palavras de todos em preocupação com as vidas, o STF resolve deliberar sobre aborto. Os humanistas que se alimentam de fetos já lambem os lábios.  #AbortoNao",Hmmm que vontade de comer um feto assado com batatas hj,Aborto,2,1
"Dai vem pró vida dizer que só é a favor do aborto em casos de estupro, só reforcam mais que nao ligam para a ""vida"" e sim em crucificar mulheres a respeito do seu consentimento #abortosim",Surreal! A corte das trevas tá se aproveitando desse momento pra dar um golpe no  povo e aprovar o aborto! Malditos!  #AbortoNao,Aborto,0,1
"#AbortoNao Pessoas que comentam sobre isso:  Não vão criar a criança, acham que orfanato é igual chiquititas, tem uma realidade de vida oposta da mulher, matam animais inocentes que sentem a mesma dor de uma criança, dão mais valor a um feto que a vida de uma mulher!",A coisa mais correta e sensata que já li inclusive,Aborto,2,0
"Aborto tem que ser legalizado sim, mas vocês não estão prontos pra essa conversa.  #AbortoSim","STF quer o caos, eles vivem do sangue alheio. São iguais a Marina Abramovic, usam sangue em todas ocasiões! #AbortoNao",Aborto,0,1
"Em live feita pelas redes sociais, nesta quarta-feira (15), o prefeito de Curitiba, Rafael Greca, anunciou que o comércio pode retomar suas atividades, desde que siga uma série de medidas que vão ser publicadas no Diário Oficial do Município.  Viva Curitiba!",Viva Curitiba  Deus abençoe e tudo vai dar certo. #AbortoNao,Aborto,2,0
