tweet_1,tweet_2,Tema,Class,Conflict
Qual é a cloroquina da sua profissão?,Meu pai tem empresa há 81618 anos e não terminou nem o fundamental,Cloroquina,2,0
"Se o STF barrar o protocolo da cloroquina, a prerrogativa da receita continua sendo do médico.  Caso você ou alguém da sua família forem infectados e você não é uma besta comandada pela extrema imprensa, peça que receitem.",Vdd d . Zélia,Cloroquina,2,0
"O Brasil ganhou mais uma esperança no tratamento do #coronavírus. O  adotou um novo protocolo para receita da cloroquina/hidroxicloroquina. O medicamento, que já é adotado em diversas partes do mundo, é considerado o mais promissor no combate à Covid-19. Entenda:","alô  , tem um pessoal aqui espalhando Fake News descaradamente. Fake news que pode matar muita gente.",Cloroquina,2,1
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo",Tô esperando I número do CRM do cidadão pra poder saber há quanto tempo ele trabalha na área!!!!,Cloroquina,2,1
"Então, o protocolo da cloroquina tem que ser 100% eficiente e não apresentar nenhuma reação???? Pense nisso. Confira","Luiz Henrique Mandetta sendo digno em telefonema ao vivo com a Globo News. ""nao há nenhum estudo que recomende o uso ambulatorial (da cloroquina)"".",Cloroquina,0,0
Qual é a cloroquina da sua profissão?,Biologia né? Vai ser pro professor,Cloroquina,2,0
"Hoje  tomou uma atitude corajosa, que salvará milhares de vidas: liberou o uso da cloroquina pra todos os casos de COVID-19 no SUS, mesmo os leves  Basta o paciente autorizar o uso do medicamento, que tem se mostrado muito eficaz em diversas partes do mundo",Presidente  Quer acabar a farra desses governadores e prefeitos inescrupulosos?  Libere os remédios para as farmácias de todo Brasil! É isso que está mantendo a população refém desses governadores ditadores nos estados e municípios!,Cloroquina,2,0
Entenda novo protocolo para uso da cloroquina contra Covid-19,BOMBA! CHINA ESTÁ USANDO CLOROQUINA PREVENTIVAMENTE  via,Cloroquina,0,0
"Bolsonaro quis alterar bula da cloroquina, diz Mandetta",gente??????????????????????,Cloroquina,2,0
Qual é a cloroquina da sua profissão?,o Tom Filho,Cloroquina,2,0
1179 mortos nas últimas 24 horas e esse é o nível da live hoje.,enfiar cloroquina no olho do seu c*,Cloroquina,2,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",O senhor vai ser responsabilizado por cada morte por uso do Cloroquina!,Cloroquina,1,1
"“Redução dos glóbulos brancos, disfunção do fígado, disfunção cardíaca e arritmias”","Esse remédio matava a mais de 70 anos e ninguém foi culpado,quem será q autorizou a venda desse veneno nas farmácias sem receita médica? Será que esse ódio todo da cloroquina é só porque Bolsonaro está do lado dele? Acho que está na hora do presidente ser afavor das drogas.",Cloroquina,1,1
"Apesar das preocupações médicas, da ausência de comprovação científica e da afirmação da sua ineficácia pela OMS, o governo decidiu criar um protocolo de altíssimo risco para aplicação da cloroquina e hidroxicloroquina em pacientes em todos os casos para tratar da Covid-19.","Bolsonaro está construindo a propria cela, cavando a própria cova política. Falta de aviso prévio não foi. Pra um homem que não mandou ninguém lavar as mãos, que não rogou a nenhum brasileiro atleta que cuidasse dos idosos, a ambição da cloroquina fala mais alto.",Cloroquina,1,0
O  vem trabalhando em coordenação c/ o  p/ trazer da Índia hidroxicloroquina e seus insumos. Após conversa minha c/ o Chanceler indiano obtivemos liberação de 1000 kg de hidroxicloroquina que chegam ao Brasil esta semana. Estamos negociando novos envios.,1 tonelada de cloroquina... pqp o intrigante é que os Eua não quer roubar esse santo remédio como fez com os respiradores...,Cloroquina,2,1
"Bolsonaristas criam 'corrente do bem' e se medicam com cloroquina, azitromicina e antipulgas","""corrente do suicídio coletivo""",Cloroquina,2,0
Agora cada médico receita a cloroquina quando bem entender. Pau no cu do Doriana.,#CloroquinaNasFarmacias Ou aparato COMUNISTA encravado em Hospitais Publicos e Fundações.Vai SABOTAR. Comunista mata sorrindo,Cloroquina,2,0
Maldito desgraçado Dória ....  . Veja o relato desse aviador:,Relato de um Aviador que fez durante ANOS uso da Cloroquina,Cloroquina,2,0
"Mandetta: Bolsonaro queria alterar a bula da Cloroquina para inserir indicação para COVID, mesmo sem comprovação da eficácia.","Não há limites para essa gente do desgoverno Bolsonaro. Queriam alterar/pôr na bula do remédio sem comprovação científica ""indicação para Covid"".",Cloroquina,2,0
"Se eu testar positivo para covid 19, minha mãe e irmãs estão cientes não autorizo o uso de cloroquina em meu tratamento",Cardinot é mais um imbecil que quer empurrar a legitimidade sem viés científico da cloroquina goela abaixo do cidadão pernambucano que é desinformado.,Cloroquina,0,0
Já repararam que é só combater os espalhadores de fake news que os bolsonaristas se sentem ofendidos nas redes sociais? Curioso como vestem a carapuça.,É por causa dos efeitos da cloroquina que eles tem esse tido de atitude agressivos.  se matem bolsominions.,Cloroquina,2,0
"#ForaDoria Pensou que eu não tinha guardado esse vídeo, né?","Dória traiu Bolsonaro, traiu a população de SP, não deixa aplicar cloroquina, que já salvou muitas vidas.  nem para vereador ganha mais. #LulaTorcePeloVirus #BolsonaroTemRazao",Cloroquina,2,0
pra eu cancelar a lana só ela defendendo a reabertura dos serviços não-essenciais e o uso da cloroquina contra o covid sem respaldo científico pode bater na minha família não me importo,"pra eu cancelar a lana só ela vindo na minha casa bater no meu cachorro e na minha família, e mesmo assim se for na minha irmã eu ainda passo pano pra ela",Cloroquina,2,0
"PRESIDENTE, QUÊ GOSTA DE FAZER PALHAÇADA EM CIMA DA DOR DO POVO , SEM SAÚDE, QUE PRESTA, UTI, BEM FEITO, PARA QUEM TOMA TUBAÍNA, NÃO TEM DINHEIRO PRA TOMAR COCA COLA,E VOTOU NELE. Quem é de direita toma cloroquina,  e de esquerda, Tubaína"", diz Bolsonaro","Tá me dando uma agonia ver quem defende a questão “Cloroquina/Hidroxicloroquina”, “tem que liberar, usa quem quer” .. da vontade de sair explicando um pouco, mas não tenho forças pra discutir com quem tem a mente fechada pra informações novas/corretas",Cloroquina,0,0
"A pandemia em Manaus acabou, o número de mortos diminuiu drasticamente e isso não dá audiência.","O mal fez sua caminhada e está naturalmente se indo. Se fosse em tempo receitado a cloroquina, como defendeu o PR, muitos teriam se salvado.",Cloroquina,2,0
"o mais triste são as pessoas julgando o menino, gente ele não sabe nem oq ta fazendo muito menos oq é cloroquina",n precisa ter muito cérebro pra pensar q uma criança desse tamanho não faz IDEIA do que que ta acontecendo ali. se tu pergunta pro mlk q q é cloroquina ele vai achar que é uma heroína da marvel,Cloroquina,1,0
"Esquerda mete o pau na cloroquina, mas toma na hora do aperto.  Esquerda mete o pau no capitalismo, mas ganha dinheiro com ele e usufrui de todas as suas benesses.  Que nome damos a isto?","hipocrisia é pouco, devia existir um programa que detectasse comunistas/socialistas e negasse todos os benefícios do governo.",Cloroquina,2,0
pra eu cancelar a lana só ela defendendo a reabertura dos serviços não-essenciais e o uso da cloroquina contra o covid sem respaldo científico pode bater na minha família não me importo,"pra eu cancelar a lana só ela vindo na minha casa bater no meu cachorro e na minha família, e mesmo assim se for a minha irmã eu ainda passo pano pra ela",Cloroquina,2,0
"nao de palco pra anta, n merece sua explicação. deixa ela, na hora q ela ver o bicho pegar pro lado dela ou da familia, ela recorrera ao cloroquina isso e fatuuu, ninguem quer morrer por falta de ar nos pulmoes kkkkk","Dona sem educação,primeiro sou enfermeira,segundo tenho 2 familiares c COVID, estao evoluindo bem sem a cloroquina Terceiro o remédio n tem comprovação de eficácia,mostre algum estudo q comprove a eficácia dele ja q é tao sábia.A heparina por eqto vem sendo o melhor medicamento.",Cloroquina,1,1
Essa decisão de hoje quanto a cloroquina demonstra o quão retrógrado e atrasado é esse governo quanto a ciência! Politicamente impõe um protocolo de tratamento com uso empírico de um medicamento que possui mínimos ou nenhum efeito positivo e efeitos negativos variados e graves,"#grandedebate . Thiago vc esta coberto de razão, porque Bolsonaro quer  somente a cloroquina??????",Cloroquina,0,0
"O STF mais uma vez barrou o decreto do Executivo e há risco de barrarem o novo protocolo da cloroquina.   Não dá mais, está na hora.","Não dá mais, faz tempo!!! Fico tentando entender a estratégia, e juro, não consigo! Ou o PR  tá ""jogando War"" ou mais perdido que cego em tiroteio! Vamos, #Brasil!",Cloroquina,2,0
"Marinho e seus especialistas. Cloroquina pode levar a óbito súbito? Quem tem malária, lúpus e artrite pode parar de tomar já, doutor? ""Toda a comunidade médica"". Fale por si. O Conselho Federal de Medicina confirmou o protocolo.  E aí, doutor especialista dos marinho?",Sabe tira o serviço destes especialistas e deixem eles em casa igual A  que pegou a COViD-19 em casa!!!!,Cloroquina,2,0
É pra qualquer pessoa séria morrer infartada. Sabem o que é isso? São as referências Bibliográficas do novo protocolo do MS sobre a Cloroquina. Citando o quê? Uma matéria de jornal.  Mas pode ficar pior? Claro que pode! Vejam o item 23:,"Puta merda, nem ABNT esses caras seguem, sabem merda nenhuma. NBR 6023, gente, não custa nada ler e aplicar, vocês recebem pra isso.",Cloroquina,2,0
"O novo protocolo sobre o uso da cloroquina editado por Jair Bolsonaro é incrível.  Primeiro porque ele não é assinado por ninguém, nem ministro, nem médico, ninguém.  Depois, porque o paciente tem de assinar termo onde consente que ""não existe garantia de resultados positivos"".","Entao é assim a cloroquina do bozo, ""Aceito ser medicado, mas assumo que não há garantia nenhuma""",Cloroquina,2,0
"Mesmo que quiséssemos, sabe quais são os problemas para prescrever Cloroquina COM SEGURANÇA em todo o país? Segue esse fio e acompanhe a história de Seu Jair, um paciente hipotético do mundo real. (Fio Hipotético tá? Não jogamos nossos Diplomas no lixo ainda não)",leiam essa maravilha de texto aqui por favor:,Cloroquina,2,0
"USO DE CLOROQUINA AMPLIADA NO BRASIL  Ministério da Saúde amplia a possibilidade de uso do medicamento para casos leves de coronavírus. Não há, porém, evidência científica de que a droga tenha eficácia no tratamento. Siga o fio e veja o que muda    Gerard Julien/AFP","A ignorância de um presidente que se acha superior e mais inteligentes que inúmeros estudiosos e órgãos da área da pesquisa em saúde, colocando milhões de pessoas em potencial prejuízo. Não há evidências de benefício no uso desse medicamento e há, entretanto, efeitos adversos.",Cloroquina,2,0
#Debate360  o governo não tem o controle das pessoas que estão usando cloroquina? Nenhum tipo de dado? Já estamos há dois meses nessa situação e muita gente - pelo menos aqui em Belém - fez uso deste medicamento.,As pessoas que defendem o uso da Cloroquina sabem o que significa ciência? Já escreveram uma dissertação de Mestrado? Defenderam um Doutorado? Creio que é momento é repleto de negacionismos perigosos.,Cloroquina,0,0
"Pasmem. O  conseguiu comparar hj na bandnews, cloroquina  com COCAINA. "" Argumento deles, usa quem quiser. Então faz assim, libera a cocaína e usa quem quiser. Quem não quiser bebe tubaina,  quem quiser usa cocaína..."" Palavras do Eduardo Oinegue, ao vivo na rádio.","Mais que canalha. Ele é irresponsável.O jornalista não tem compromisso com a VIDA qdo faz um discurso sobre 2 substâncias tão distintas e finalidades diferentes. Expõe sua ignorância e desrespeito, e o q diz nas entrelinhas é:”não dou a mínima p/ sua vida”.",Cloroquina,2,0
"O Conselho Diretor da Fundação de Apoio à Pesquisa do Distrito Federal (FAP-DF) autorizou a destinação de R$ 3,6 milhões para que sejam realizadas pesquisas pela Universidade de Brasília (UnB) sobre o uso de cloroquina no tratamento de pacientes diagnosticados com Covid-19","Já perdi as contas de quantos estudos comprovando INEFICÁCIA dessa merda já saíram e ao invés de pagar as bolsas de pesquisa pra quem realmente tem estudos com resultados promissores, jogam 3,6 M no lixo porque o biroliro não aceita estar errado.  Puta que pariu",Cloroquina,2,0
"Entidades médicas já se posicionaram contra a medida e a OMS, quando questionada sobre a decisão do governo brasileiro, reafirmou que além de não ter eficácia comprovada, a cloroquina pode causar efeitos colaterais graves.",O Sr. Estar representando qual laboratório? O grande problema e Que a cloroquina e Barato e isso barateia o tratamento e irrita os laboratórios.,Cloroquina,1,1
"O mundo vive uma realidade muito similar a do filme Contágio. Só que só no Brasil Alan Krumwiede (Jude Law) é presidente. O personagem vivia em universo paralelo e, inclusive, tinha a Forsythia, sua própria versão da Cloroquina, já aqui o governante vive em um Brasil Paralelo...","Eu falei isso cm meu primo quando vi esse filme kkk, lá o cara tem influência mas é preso e o governo tenta para já aqui é o próprio presidente.",Cloroquina,2,0
Doria ameaça paulistas com lockdown e cobra isolamento: 'Será que teremos que ver pessoas mortas nas ruas?' -,"Só se forem mortes de fome, medo ou truculencia policial de traidores da constituição, fora isso, a Cloroquina resolve pra maioria das pessoas, as 2 pessoas mortas que o povo de SP quer ver são vc. e o Zé do Caixão!",Cloroquina,2,0
"todos os que foram contra  a cloroquina desde o inicio da pandemia , que demonizaram o remédio que atrasou o tratamento precoce, que recolheram e esconderam o medicamento devem  ser processados  em crime de homicídio doloso e genocídio contra a humanidade.",Penso da mesma forma. Temos que cobrar a condenação desses genocidas!,Cloroquina,2,0
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.",Gente como esse verme precisa morrer para que a vida de inocentes sejam poupadas.,Cloroquina,2,1
1) O efeito colateral da Cloroquina MAL RECEITADA pode matar uma pessoa de infarto 2) O agente público pode sair impune desse erro fatal 3) Pode faltar cloroquina para quem realmente precisa  Ligue os pontos.,Mas se a cloroquina faz mal é bom que falte pra todo mundo. Vai trabalhar pra merecer teu salário.,Cloroquina,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",referências:,Cloroquina,2,-1
"O UOL fez uma matéria sobre o protocolo para cloroquina consultando apenas médicos e representantes de entidades contrárias ao medicamento. Cadê o chamado ""outro lado""? O jornalismo esquerdista perdeu por completo a vergonha em se mostrar tão parcial.",A UOL é uma bosta vermelha,Cloroquina,2,0
a criança chata do cuscuz com ovo é bolsominian ainda,a criança n sabe nem oq é cloroquina  os pais dele que são mal caráter,Cloroquina,2,0
"Mais um ""cidadão de bem"" chapado na cloroquina?",Não passa um!,Cloroquina,2,0
Vocês se deram conta? NENHUM profissional de saúde assina o tal protocolo da cloroquina do governo Bolsonaro.,"O exército já tomou o governo pra si, ditadura em curso.",Cloroquina,2,0
"A verdade às vezes se esconde no óbvio. A eficácia da cloroquina contra o Covid19 pode ser contestada. Mas se a droga fosse tão maléfica à saúde quanto querem uns, ela não estaria sendo utilizada há décadas. Hipocrisia!","Meu tio, internado com Coronavírus, teve uma parada cardíaca. A equipe médica agiu rápido e ele tá bem. Pai disse que mudaram a medicação e ele não tá na UTI. Mas absolutamente NADA tira da minha cabeça que foi causado pela cloroquina já que o prefeito de CG idólatra essa droga.",Cloroquina,0,1
Qual é a cloroquina da sua profissão?,"vc vive viajando, né?",Cloroquina,2,0
"Tá rolando uma petição pra pressionar o STF a votar contra a criminalização do uso pessoal de drogas. É um debate muito sério. A guerra às drogas gera guerra em lugares mais pobres, a superlotação de prisões, aumento de homicídio e morte de policiais. Pressione: droga","Cloroquina tem efeito colateral, mas Drogas como Crack não. #BolsonaroCadaVezMaisForte",Cloroquina,2,1
"Dois MÉDICOS se recusaram a liberar a cloroquina, que tem efeitos colaterais e nenhum estudo comprovando sua eficácia contra a COVID-19. Bolsonaro então escala um leigo pra fazer o trabalho sujo. Vidas estão em risco! #IgnoremBolsonaro #ImpeachmentJá!","Qualquer família em que um ente  querido teve complicações médicas, por uso de cloroquina,  pode processar o médico e o próprio ministério da saúde. Isso que esses caras lá do Planalto estão fazendo é  crime e Viola o juramento do médico!!!",Cloroquina,2,0
"Olha aí  , continue lutando pelo bem do povo em várias frentes, equilibrando saúde e economia, é o que precisamos que um presidente faça, tome decisões em tempo. Portugal, não teve efeitos colaterais . A esquerda e os opositores mentem .",A esquerda e os opositores mentem. Mas quem diz a verdade é o “portal de notícias” chamado Opinião Crítica (alguém conhece isso de algum lugar?),Cloroquina,2,1
"Bolsonaro: ""Direita toma cloroquina e esquerda toma Tubaína""  Lula: ""Ainda bem que a natureza criou o monstro chamado coronavírus""  Será mesmo que existe um salvador da pátria?",O erro de vocês é acreditar em Salvador da pátria. Dois bostas.,Cloroquina,2,0
"Sobre a piada Cloroquina e tubaína, Dra Gisele Soares compara Jair Bolsonaro a um humorista...? Oi? Pelo amor!  Haja pano, meu pai!  #grandedebate #GrandeDebateCNN",Na verdade haja pano pra essa Dra. Gisele Soares,Cloroquina,2,0
Simples assim: a direita toma Cloroquina e a esquerda pergunte os especialistas da GloboLixo que ficam de plantão 24hs nas portas dos hospitais contando os mortos! vc escolhe,"AGORA VAMOS ver se o povo descobre quem quer vê-los MORTOS! STF, NAO ESQUECEMOS  DE VOCES SEUS MERDAS@",Cloroquina,2,0
"Ouvi dizer -- mas, juro, não acredito -- que o Doriana só não gosta da cloroquina porque não é supositório.","pois eu acredito se fosse supositório podia ser a ter acido e pimenta que ele aceitaria com aqueles pulinhos de veado e corno manso com muito prazer,veado é veado em quaisquer situação...",Cloroquina,2,0
"Marinho e seus especialistas. Cloroquina pode levar a óbito súbito? Quem tem malária, lúpus e artrite pode parar de tomar já, doutor? ""Toda a comunidade médica"". Fale por si. O Conselho Federal de Medicina confirmou o protocolo.  E aí, doutor especialista dos marinho?","Vamos parar de tomar.  Caro Miguel Nicolelis, qual a alternativa indicada?  Talvez  possa receitar?  Ou vamos morrer em casa mesmo?",Cloroquina,2,0
"A absurda censura de contas nas redes sociais com base na vontade de um ministro do STF é só uma amostra do que virá se o ""PL das Fake News"" for aprovado. A censura completa a qualquer um que discordar de qualquer político ou semideus do STF é logo ali.","E tem gente que ainda acha que o ""Inquérito das Fake News"" é realmente pra apurar Fake News Nada mais é que uma censura por parte de políticos e ministros E não somente de um lado, se isso for aprovado, quem é de esquerda, direita qualquer ideologia não poderá falar mal deles.",Contas suspensas,2,0
Menos Estado? Pros outros!..essa bela matéria do   mostra que o dono da Havan tomou dezenas de empréstimos do BNDES para expandir seus negócios com aquela fachada de mau gosto. E conta mais sobre um dos mais barulhentos apoiadores de Bolsonaro.,"Muitas vezes o discurso ""Estado mínimo"" significa menos investimento Público em educação, saúde e saneamento, porém mais investimento Público no setor privado e no aparato coercitivo do Estado (segurança pública e militares).",Contas suspensas,2,0
Censura nunca mais.,"O ódio pelo Bolsonaro, não pode ser maior que o amor pela nossa liberdade! Hoje são eles, amanhã será você, eu, qualquer um! Censura Jamais!",Contas suspensas,1,0
"Hoje tivemos várias contas somente da direita como sempre CENSURADAS!Pq vcs da  não tão fazendo o #GrandeDebate com esse tema?  Tão falando de aposentadoria de Militar?Tão dormindo?Ou tão passando pano p/ DITADURA, CENSURA nas redes, nas ruas e nas casas? #ImprensaLixo",Vcs estão instaurando uma ditadura no país! Censurar é crime! Vcs são uma vergonha!!!!  #STFVergonhaNacional  Vcs não são dignos do Brasil!,Contas suspensas,0,0
Hoje é o dia da censura no Twitter?,"Como sempre o senhor Alexandre de Moraes continua com a sua ditadura, está tirando a liberdade de expressão",Contas suspensas,1,0
"Estão cometendo crimes? Investigue, denuncie, processe. Censurar, eu não concordo.",Vale lembrar que muitos estão com medidas cautelares e tornozeleira eletrônica e desrepeitando elas.   Tirar um bandido de circulação prendendo ele para nao cometer mais crimes e Censura?,Contas suspensas,2,1
Vivemos em uma ditadura da toga #VozParaBernardoKuster,Nossa Brasil virou uma Venezuela mordena e com ar de democracia.,Contas suspensas,2,0
"A corrupção, no brasil, está ligada aos políticos e as grandes empresas. Não entendo como isso ganha eleição e engana, até, gente que sabe do que se trata. Não tem tanto mau caráter quanto pensamos. Temos que entender essa dinâmica.",Deve ser a dinâmica do quanto pior pra nós melhor pra eles #GovernoDeFraudes,Contas suspensas,2,0
O dia em que a Corte guardiã da Constituição e dos direitos do povo censurou e suprimiu o direito à liberdade de expressão.,"24 de julho de 2020 vai entrar para a história. O dia em que a censura voltou ao Brasil. Porém, desta vez as vítimas são os conservadores e apoiadores do presidente não os comunistas e bandidos que roubaram a nação (esses nunca perderam o direito de defender suas ideias).",Contas suspensas,2,0
Opa peraí #VozParaBernardoKuster,"Gente, mentira que o Gado tá reclamando da ""censura"" do Twitter? Nera eles que queriam AI-5?   mar como eu amo as voltas que a terraplana dá, ein! KKK  #CiroComGugaNoblat",Contas suspensas,0,1
O que vcs acham do STF ?,"STF é composto de criminosos, sujos e esquerdistas oportunistas, que para se manter com poder, roubando e privilegiando os ""amigos"" coloca em risco o avanço do país e censura seu povo.",Contas suspensas,1,0
"#BolsonaroNuncaMais; #ForaBolsonaro ; #GovernoDeFraudes, Não pode ser!!!!!!!!!!!!!!!!!!",Pq esse povo que pedia AI-5 tá reclamando dessa tal censura?,Contas suspensas,0,0
"Eu tinha certeza que a ""pesquisa"" era fake!","Isso será noticiado como foi com a fake news? Não? Pois então, quero mais que a grande mídia se exploda... Se ela não fizer autocrítica, rever procedimentos de apuração e ampliar o debate sobre os fatos nada mudará. E um novo",Contas suspensas,2,0
ONDE isso vai parar?,cvs com a minha bixete sobre censura de bl  onde foi que eu cheguei senhor???,Contas suspensas,0,0
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",Abaixo a ditadura.,Contas suspensas,2,0
Estou perdendo o olfato  Grande dia,enviei meu trabalho ontem e acabei de receber um e-mail dizendo que o trabalho não foi entregue  grande dia,Contas suspensas,0,0
"há certos casos que não podemos tratar como censura e sim senso moral, o que mais tem hoje em dia são acusações sem provas que acabam com a carreira de alguém","independente disso, nunca vou apoiar Censura. Quem acusa precisa provar o que está acusando, sem que haja Censura por ambas as partes.",Contas suspensas,1,1
Moraes manda e desmanda no Twitter! Suspensos Luciano Hang e Roberto Jefferson!,"Contas bloqueadas no twitter , alô censura. Vc qur ta comemorando cuidado, o proximo pode ser vc ou eu.",Contas suspensas,0,0
"Vocês acham que acabou? Acham que a derrubada de contas de apoiadores de  hoje foi o ápice da CENSURA? Estão enganados, aguardem a aprovação da LEI DA CENSURA em votação na  o pior ainda está por vir. Vivemos em tempos sombrios, as trevas dominam!",Alexandre de moraes. Vc é um ditador de merda!!!!!!,Contas suspensas,0,0
"Brasil entrou na era da censura. Vários perfis apagados do Twitter e Facebook por ordem judicial.  Liberdade de expressão? Depende, o que você quer falar? Quem você quer criticar?  Tempos sombrios.",liberdade pra espalha mentira eh isso ai top memo,Contas suspensas,2,1
"ATÉ QUANDO SEREMOS CENSURADOS DESTA FORMA,POR MINISTROS DO STF? O CRIME QUE NÓS ESTAMOS COMETENDO É: SER CONSERVADOR E APOIAR JAIR BOLSONARO. ESTÃO QUERENDO CALAR OS CRISTÃOS CONSERVADORES. JAMAIS VÃO NOS CALAR! #STFVergonhaNacional","Ser juiz é horrível né. Faz merda, censura, faz merda, censura, faz merda, censura, faz merda gigante, aposenta ganhando a mesma merda que ganhava quando fazia todas as merdas.",Contas suspensas,0,0
"A ESQUERDA E A IMPRENSA PIRAM ! A última pesquisa para as eleições de 2022 , mostra Bolsonaro na frente e ganhando de todos no 2º turno. Como entender ? A mídia perdeu o monopólio da informação , não engana mais o povo , por isso querem censurar as redes sociais . SÓ KKKKKKKKKK",As redes sociais é a nossa trincheira para debater os absurdos que aconteceram e ainda acontecem no Brasil. Não aceitamos ser desinformados pela grande mídia desinformadora.,Contas suspensas,2,0
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!","Prefiro muito mais o Regime Militar (1964 a 1985), do que o Regime do STF (2019 a 20..), e você ? Bandeira do BrasilBandeira do Brasil. Nem na ditadura isto aconteceu. Nem na ditadura isto aconteceu. Nem na ditadura isto aconteceu. Nem na ditadura isto aconteceu.",Contas suspensas,2,0
Li e não vi qualquer fato devidamente comprovado que justificasse tal censura!!!!,Censura não é proibir antes da merda ser feita? hahahahahahaha,Contas suspensas,1,1
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"Se esse estado de censura não for combatido diante de internautas, esse estagio evoluirá e alcançará a midia opositora tambem. Não pode haver precedente.",Contas suspensas,1,0
"Fui procurar ontem uns modelos de vibrador e eles pareciam com umas posturas bem reativas. Tive que dividir com vcs a rinha de vibradores.  Esse aqui parece que tá instigando pra briga:  ""Vem, pode vir, vem se tu é MACHO""",Eu to vendo rinha de vibrador no cabelereiro   Grande dia KAKAKAKAKAKAKA,Contas suspensas,2,0
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Essa censura abjeta precisa acabar!,Contas suspensas,2,0
"Quem comemora a censura hoje, será alvo da censura amanhã. É a lógica de qualquer ditadura.","Lembrem-se de oantgonista, foi censurado e hoje comemora a censura. Amanhã pode ser o contrário.",Contas suspensas,1,0
"O cerceamento da liberdade de expressão encaixa na dialética do senhor e do escravo do Hegel. Quanto mais senhor é o senhor, mais dependente ele é do escravo, então mais escravo ele é. Quanto mais proíbem uma ideia, mais ela se dissemina.  É muito mais eficaz demonstrar as falhas","Leiam! Sobre a censura, de forma geral",Contas suspensas,2,0
"???????? você tem propriedade pra falar essa palavra????? você falando isso sem censura te torna tão errada quanto ele, parabéns pela hipocrisia",? se enxerga tu nem conhece ela,Contas suspensas,2,1
"friozinho, chuvinha e feijoada: Grande dia  ererê","nego ganhando R$40,00 da psn e eu nem consigo jogar grande dia",Contas suspensas,0,0
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster",Não tá mentindo,Contas suspensas,2,0
"O Ministro Barroso, em 2014, quando deixei o regime fechado de prisão e fui trabalhar, dei uma entrevista sobre o Petrolão, Barroso me censurou e determinou meu silêncio, censura, sob pena de eu voltar ao regime fechado. Exorbitou das suas funções. Me fez sofrer.","Bob Jeff você está incomodando aquela corja, então conte mais, conte tudo. Eles estao se achando os donos do Brasil, os poderosos da Terra e não são. Precisamos de um STF, mas nao desses Ministros que estao lá nos envergonhando. #STFvergonhaNacional #STFNaoVaiNosCalar",Contas suspensas,1,0
"Definição de tiro no pé foi atualizada! Cabeça de Ovo, com essa censura baseada no inquérito ilegal, só conseguiu destruir ainda mais a sua reputação e a do STF!",Porco tem reputação?,Contas suspensas,2,0
"1) O ponto não é o mérito, mas a ilegalidade do objeto. Vc condena quem vai às ruas e aplaude quem censura, quando o objeto é ""fechamento de congresso"" ou ""intervenção militar"". Tais pautas são ilegais, ou melhor, não há espaço no nosso ordenamento p/ sua efetividade. Por outro..","Eu ñ aplaudo quem censura, mas o q aconteceu ñ foi censura",Contas suspensas,1,1
"Censura no ""dos outros"" é refresco, né #JornalNacional ? Democratas de ocasião !",Ditadura da toga. #VozParaBernardoKuster,Contas suspensas,0,0
"Segura as pontas aí Bob Jeff. Os brasileiros estão contigo, essa censura não há de calar uma nação. Segue firme.","CANALHAS não vão nos calar, ainda que seja via sinal de fumaça, daremos um jeito nesse país, NÃO vamos abandona- lo nas mãos de bandidos ainda que seja bandidos poderosos, CENSURA NÃO!!!!",Contas suspensas,0,0
