tweet_1,tweet_2,Class,Conflict_Caio,Conflict_Victor
Hoje eu perco essa conta. Mas foda-se!   Eu irei xingar todos os defensores de assassinato de crianças.  #AbortoNAO,ninguém tá falando de assassinato de crianças seu burro #AbortoSim,1,1.0,1.0
"Bora subir, robozada?   #AbortoNao",Claro chefe #AbortoNao,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,"Tem um monte de hipócritas escondidos dentro de casa dizendo defender a  ""vida"" que é a favor do aborto.  #AbortoNAO",1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,#AbortoNAO  STF - VERGONHA NACIONAL  e INTERNACIONAL!!,1,0.0,0.0
"Aborto sim, porque ninguém tem o direito de ditar regras sobre o nosso corpo. Até porque a maioria não é pró vida e sim pró nascimento, depois a mãe e o bebê que se dane. Aborto sempre vai existir, o que queremos é o direito de termos um aborto seguro. #AbortoSim",Somente as mulheres pobres morrem fazendo aborto. Lembrando que nenhum método contraceptivo é 100%.  #AbortoSim,1,0.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,#AbortoNao isso é crime contra a vida!,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,#AbortoNAO  Vida Sim!!!,1,0.0,0.0
"“Ainnnn, aborto é essencial pq tem mulher que engravida por acidente”  A pessoa está andando, escorrega e cai numa pika?   #AbortoNao","Não, mas tem mulheres que são estupradas ou mesmo utilizando preservativo,estes não são 100% eficazes.  #AbortoNAO",1,1.0,1.0
Vamos começar a pressão ao STF já.  #AbortoNAO,Atenção STF #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao","Sim Carla, #AbortoNao #AbortoNAO #AbortoNao #AbortoNAO",1,0.0,0.0
Entrei na tag #AbortoNAO e tem muita gente que defende o aborto.  Provavelmente nunca passaram pela experiência de carregar uma vida no seu ventre.  Deveriam perguntar aos seus pais o que acham sobre o assunto.  Não há algo maior no mundo que o amor de mãe.,STF SAFADO #AbortoNAO,1,0.0,0.0
Entrei na tag #AbortoNAO e tem muita gente que defende o aborto.  Provavelmente nunca passaram pela experiência de carregar uma vida no seu ventre.  Deveriam perguntar aos seus pais o que acham sobre o assunto.  Não há algo maior no mundo que o amor de mãe.,Ouvi um nome novo: Fetocídio. Quem sabe pega?  #AbortoNAO,1,0.0,0.0
Entrei na tag #AbortoNAO e tem muita gente que defende o aborto.  Provavelmente nunca passaram pela experiência de carregar uma vida no seu ventre.  Deveriam perguntar aos seus pais o que acham sobre o assunto.  Não há algo maior no mundo que o amor de mãe.,#AbortoNAO nunca,1,0.0,0.0
Entrei na tag #AbortoNAO e tem muita gente que defende o aborto.  Provavelmente nunca passaram pela experiência de carregar uma vida no seu ventre.  Deveriam perguntar aos seus pais o que acham sobre o assunto.  Não há algo maior no mundo que o amor de mãe.,É o maior absurdo. #AbortoNAO,1,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,ok mo calma aí  #AbortoSim,1,0.0,1.0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.",Assassinos filho da puta.  #AbortoNAO,1,0.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,#abortoNao de jeito nenhum,1,0.0,0.0
"Não me venham com essa #AbortoNao, não é o estado quem diz o que a mulher deve fazer com seu próprio corpo, ela que deve ter o poder de decisão! #AbortoSim","Como trata-se de um outro ser humano a mulher perde o direito de matar outra pessoa, fazer sexo com segurança e evitar a gravidez de pai desconhecido, assim ajuda a sociedade e a um mundo melhor! #AbortoNAO",1,1.0,1.0
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO",Concordo #AbortoNAO,1,0.0,0.0
"STF pautou ABORTO para dia  24 , no auge da Pandemia. Enquanto dormimos, STF cumpre a pauta  dos COMUNISTAS para assassinar indefesos !  STF, diz que quer salvar vidas prendendo as pessoas em casa com fome , enquanto pauta assassinatos, de bebês.  #AbortoNAO",Pela vida sempre!!! #AbortoNAO,1,0.0,0.0
Quem usa a #AbortoSim deveria dar o exemplo e SE abortar.   #AbortoNão,Vida sempre #AbortoNAO,1,0.0,0.0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.","Defendo o #AbortoNAO, porém também defendo que o jovem tem que acabar! ahauhauhauahuaha",1,0.0,0.0
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,Totalmente contra! #AbortoNao,1,0.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Sujos!  =#STFVergonhaNacional  #AbortoNAO,1,0.0,0.0
"STF pautou ABORTO para dia  24 , no auge da Pandemia. Enquanto dormimos, STF cumpre a pauta  dos COMUNISTAS para assassinar indefesos !  STF, diz que quer salvar vidas prendendo as pessoas em casa com fome , enquanto pauta assassinatos, de bebês.  #AbortoNAO",Mas matar os velhos é ok ne? #AbortoSim,1,1.0,1.0
"Bora subir, robozada?   #AbortoNao",#AbortoNAO  Deix  #AbortoNAO  Isso é pauta da vermelhada,1,0.0,0.0
#AbortoNAO é só mais uma tag que um bando de homem subiu novamente pra decidir sobre o que a mulher deve fazer ou não #AbortoSim legaliza logooo,Então não dá a porr@ da Bucet@  Já que não sabe prevenir uma gravidez.  Me poupe  #AbortoNAO,1,1.0,1.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,O  é inimigo do povo. Não podemos aceitar a ditadura dos comedores de lagosta. #AbortoNAO,1,0.0,0.0
Como vc se sentiria se tivesse sido abortada? Ah... Verdade você não estaria aqui no twitter defendendo o aborto! #AbortoNAO,"Agradeceria, isso sim  se você é contra o aborto, é só não abortar  #AbortoSim",1,1.0,1.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,São muito salafrários! #AbortoNAO,1,0.0,0.0
"STF, o câncer do Brasil, agora quer decidir quem vai viver e quem vai morrer.  Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNAO",Tenho certeza que STF aprovará aborto no Brasil   #AbortoNAO,1,0.0,0.0
"Bolsominions estão revoltados pq STF pode permitir aborto de fetos com zika vírus. Imagine q 1 mulher está grávida de um bebê q, se não nascer morto, viverá apenas meses. Pq obrigá-la a prosseguir com a gravidez q pode por a vida dela em risco? Ela é q tem q decidir! #AbortoSim",O útero é um órgão tão importante que os ômi acha que não dá pra deixar uma mulher administrando #AbortoSim,1,0.0,0.0
"Não, obrigado.  #AbortoNao",Então não enche o saco   #AbortoSim,1,1.0,1.0
"Bora subir, robozada?   #AbortoNao",Agora deputada #AbortoNAO,1,0.0,0.0
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,"Ser brasileiro não é para os fracos, não temos um dia de sossego. #AbortoNao",1,0.0,0.0
"Dizem que o aborto é para proteger a saúde da mulher, como se a mulher tivesse a saúde protegida ao submeter-se a essa agressão antinatural, cujas sequelas nunca são reveladas antecipadamente. #AbortoNAO",Sem falar nas sequelas emocionais e espirituais. #AbortoNAO,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,Vamos lutar juntos! #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Uma coisa que eu concordo com a senhora. A única. #AbortoNAO,1,0.0,0.0
entrando aqui #AbortoNAO nessa tag ridícula para dizer que...  #AbortoSIM,Feminista nem é gente. #AbortoNAO,1,1.0,1.0
Obesidade mata muito muito muito mais que aborto e vcs celebram obesidade. Então não venha com papo furado.,"Questão de saúde, diz o panguado q num sabe q morrem mais mulheres por câncer de mama, desnutrição e tabagismo do vagabunda q tentou aborto pq deu a ppk na balada p um vagabundo. #AbortoNAO",1,1.0,0.0
"O que a Bíblia fala sobre o aborto?  ""Antes que te formasse no ventre de sua mãe, Eu te conheci""  Jeremias 1.5 #AbortoNao",Pela vida.  #AbortoNAO,1,0.0,0.0
"Enquanto lutamos pela nossa vida contra o covid19, o STF abre uma sessão pra liberar o aborto! Que país é esse?  #AbortoNao    #STFVergonhaNacional",#ForaSTF  #foratoffoli Lixo STF #AbortoNAO  Eu nasci e quero que os bebês TB! #STFVergonhaNacional,1,0.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,esperaram o time perfeito pra tentar enfiar goela abaixo do povo que majoritariamente é contra essa ideia satanica de matar a criança no ventre da mãe... #AbortoNAO,1,0.0,0.0
"4. a legalizaçao apenas permite que as mulheres sejam livres para tomar a decisão de acordo com suas crenças, possibilidades, vida que leva. #abortonao #abortosim  5. imagem: (+)","(+) entao se vc é #abortonao saiba: vc é um grande filhadap*ta, que só quer controlar e PENALIZAR a mulher por ter uma vida sexual (ou ser estuprada)  vc nao é ""pró-vida"", vc é pró-nascimento pq 1. uma vez que nasce vc CAGA pras condiçoes que a criança vai nascer/crescer (+)",1,0.0,0.0
"(+) entao se vc é #abortonao saiba: vc é um grande filhadap*ta, que só quer controlar e PENALIZAR a mulher por ter uma vida sexual (ou ser estuprada)  vc nao é ""pró-vida"", vc é pró-nascimento pq 1. uma vez que nasce vc CAGA pras condiçoes que a criança vai nascer/crescer (+)","(+) e 2. vc CAGA pra vida da MULHER que ja ta bem viva e bem cheia de pensamentos, sentimentos e dores.  se vc é #abortonao - MULHERES VAO CONTINUAR ABORTANDO. nos resta dar apoio e acesso seguro, e assegurar q vida dela continue.",1,0.0,0.0
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO","Na realidade há + de 40mil pessoas na fila de adoção e mulheres abortando diariamente. Sendo assim, a discussão teria q ser entre aborto  clandestino ou aborto legal, detenção ou saúde pública, ao invés de  #AbortoSim / #AbortoNAO visto que tal escolha deve ser da gestante",1,1.0,1.0
"STF, o câncer do Brasil, agora quer decidir quem vai viver e quem vai morrer.  Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNAO",Pressão para que essa praga seja derrubada.  #AbortoNAO,1,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,#AbortoNAO  sim a vida!,1,0.0,0.0
O melhor é q só tem homem cis na tag #AbortoNAO KKKKKKKKKKK NSFR,Homem? Sis? Branco? Ahhahahah CANCELA NÃO TEM OPINIÃO isso é racismo. TÍPICO sem argumento. #AbortoNAO,1,1.0,1.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,STF não tem limite!!   #AbortoNao,1,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,De jeito algum #AbortoNAO .,1,0.0,0.0
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",Essa gente tem tara por matar fetos.....credo!!! #AbortoNao,1,0.0,0.0
"CURIOSIDADE: 100% das pessoas que usam a hashtag ""AbortoSim"" não foram abortadas.   Infelizmente.","#AbortoNAO assim na cara. Kkkkk Por isso os esquerdopatas te perseguem com xingamentos, eles não tem argumentos!",1,0.0,0.0
Cadê a Igreja nesta hora?Não lutam em favor da vida? Que tipo de homens de Deus são estes? O STF quer aniquilar uma vida humana. Digo Não ao Aborto sempre. Sou pró-vida! #AbortoNAO,"Primeiro, a igreja não tem nada a ver com decisões do governo, nosso Estado é laico. Segundo, não querem ""aniquilar"" a vida humana, querem dar a liberdade à mulher decidir sobre seu próprio corpo. Terceiro, isso não é ser pró vida é ser pró se meter no útero alheio. #AbortoSim",1,1.0,1.0
É muita gente hipócrita e sem noção usando a #AbortoNAO a maioria homens eleitores do bozo e o resto que dão mais valor a um feto do que a vida de uma mulher. O corpo é MEU e absolutamente TUDO nele TAMBÉM É MEU a decisão é MINHA SIM portanto #AbortoSim,Eu era contra o aborto até ver sua foto.. Agora vejo que é necessário. .#abortosim,1,1.0,1.0
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,Sim a vida #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Aborto é crime. Aborto é assassinato. #AbortoNAO,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",#AbortoNAO ! Respeitem a vida daqueles que não podem se defender  !!!,1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Pela vida. #AbortoNAO,1,0.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Agem como gatunos #AbortoNAO,1,0.0,0.0
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,#AbortoNao eu apoio a vida!,1,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,Pressão neles #AbortoNAO,1,0.0,0.0
Então não enche o saco   #AbortoSim,Tu nem tem saco kkkkkk  #AbortoNao,1,1.0,1.0
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",São canalhas travestidos de ministros. #AbortoNao,1,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Desde quando o STF legisla? Isso é invasão de outro poder! #AbortoNao,1,0.0,0.0
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",#AbortoNao Não podemos deixar passar mais esse crime.,1,0.0,0.0
Tu nem tem saco kkkkkk  #AbortoNao,E você não tem um útero   #AbortoSim,1,1.0,1.0
"Estava olhando as pessoas que são a favor do aborto aqui no TT, 90% não tem mais de 22 anos, essa geração está perdida e pensar que são eles o futuro da nação. Estamos perdidos. #AbortoNao",Com certeza! Adolescentes IRRESPONSÁVEIS! #AbortoNao,1,0.0,0.0
"Oi Vítor, saudades de subirmos tags juntos! #AbortoNAO",Idem E você como está?  #AbortoNAO,1,0.0,0.0
É muita gente hipócrita e sem noção usando a #AbortoNAO a maioria homens eleitores do bozo e o resto que dão mais valor a um feto do que a vida de uma mulher. O corpo é MEU e absolutamente TUDO nele TAMBÉM É MEU a decisão é MINHA SIM portanto #AbortoSim,Come cocô de colherzinha #AbortoNAO,1,-1.0,1.0
Vamos começar a pressão ao STF já.  #AbortoNAO,Opa !   Diga sim a vida. #AbortoNAO,1,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,"Abortados serão eles, a pressão só aumenta, abre comércio.  Olha  a carreata hoje em Brasília  #AbortoNAO",1,0.0,0.0
"Bora subir, robozada?   #AbortoNao",Aborto é crime! #AbortoNAO,1,0.0,0.0
"O aborto tem q ser permitido, pra evitar q crianças cresçam em ambientes onde não são amadas, vivem passando necessidades e acabam sofrendo grandes traumas! Essa foto é de um bb q nasceu com o DIU na cabeça, nenhum modo de prevenção é 100%  #AbortoSim","E muitas mulheres morrem em clínicas clandestinas porque o aborto não é legalizado... O corpo é da mulher, a decisão é dela também ! #AbortoSim",1,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,Bora lá  !!! #AbortoNAO,1,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,Nunca!!! #AbortoNAO,1,-1.0,0.0
Legalizar assassinato está em pauta novamente. #AbortoNAO,"Não é assassinato, é o poder de escolha q a mulher tem sobre seu próprio corpo  #AbortoSim",1,1.0,1.0
"Garota de programa transa todo o dia uma ou mais vezes e não engravida.  Atriz porno transa todo dia e não engravida.  Mas a ""Santa"" que quer sentir o leite quente no útero, não se previne e segundo eles tem o direito de matar um inocente.  #AbortoNAO",#AbortoNAO  prevenção sim!,1,0.0,0.0
O Brasil é um país CRISTÃOe conservador! Não legislem seus fascínoras do STF! #AbortoNao,Somos Cristãos #AbortoNAO,1,0.0,0.0
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO",Parabéns Daniel! #AbortoNAO,1,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,Vamos lá! #AbortoNAO,1,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,É inacreditável! #AbortoNAO,1,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,Fala pra mim .... Mais essa #AbortoNao,1,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,#AbortoNao vamos pressionar juntos!,1,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Nem pensar #AbortoNAO,1,-1.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,"Independente se você tem religião ou não, o três direitos básicos são: vida, propriedade privada e liberdade. Se você é um liberal ou um libertário deveria ter esses valores em mente. #AbortoNAO",2,0.0,0.0
"Eu peço a quem for a favor do aborto, para refletir se sua mãe tivesse feito essa opção quando estivesse grávida de você... Não é possível um ser humano agir com tamanha covardia!  #AbortoNao","eu peço para que você faça mais por crianças já vivas e sofrendo de abandono e nas ruas, do que se preocupe com fetos que são simplesmente um amontoado de células",2,1.0,1.0
"Toffoli, um lacaio da OMS, pautou ADI do aborto durante o caos pandêmico.   O STF é uma VERGONHA! Só mesmo uma corte imoral e abjeta para concordar com essa sugestão criminosa da OMS, de assassinar inocentes para conter o víruschinês!  #AbortoNAO",vc é um homem cis q se sua namorada engravidar vc vai largar entao fica caladinho pq sem utero sem opiniao importante cara,2,1.0,1.0
"Médico pedófilo, Fábio Duarte, estava preso p/filmar partes íntimas d crianças. Foi posto em liberdade hj. A juíza, na decisão, disse q segue orientação do CNJ (Conselho Nacional d Justiça), Presidido p/D Toffoli.  O pedófilo estava preso p/3ª vez, p/mesmo crime. Alerta Nacional.","Difícil demais viver nesse País! A que ponto chegamos, meu Deus!  #AbortoNAO",2,0.0,0.0
#AbortoNao A hidroxicloroquina pode ter efeitos colaterais (como qualquer medicamento). Já os efeitos irreversíveis do aborto são certos.,"Primeiramente #foradoria segundamente nao somos bobos, chega de usar nosso dinheiro #SenadoPL149NÃO terceiramente qual o sentido de colocar aborto pra votar agora, se todos estao lutando pra viver?! #AbortoNAO  Muito trabalho pra gnt robozada",2,0.0,0.0
não acredito que ainda tenho que ficar lendo essas coisas...  será que nunca as mulheres vão ser respeitadas como merecem???? #AbortoSIM,O pior é ver mulheres defendendo esse tipo de ideia. Outro dia discuti com a sobrinha do meu cunhado que diz que quem é a favor do aborto é vagabunda e ainda a guria defende a pena de morte.,2,0.0,0.0
"Eu sou contra o aborto, o feto n tem nd a ver com a suas atitudes. Ele n tem como se defender.""A, mas e se a mulher for estuprada e engravidar"" GENTE A CRIANÇA NÃO TEM CULPA, nesse caso quem tem culpa é o estuprador, então tem q resolver os problemas em relação a ele! #AbortoNAO",quem aborta tem que morrer junto,2,0.0,0.0
"Bora subir, robozada?   #AbortoNao","Difícil acreditar nesse corona virus, ele somente pega em os envolvidos no golpe e pessoas que exploram a existência do virus, do resto nada, somente infectados sem nome e mortos sem corpos exceção daqueles que morreram e usaram como se fosse do corona. ou seja (virus xili-ling)",2,0.0,0.0
Antes um feto abortado do que mais uma criança morando nas ruas ou então nos indices de criminalidade. #AbortoSim,eu sigo as pessoas certas,2,0.0,0.0
Vamos começar a pressão ao STF já.  #AbortoNAO,#AbortoNão Estão aproveitando a história do virus para impor questões que os brasileiros não aceitam,2,0.0,0.0
E quando falha o método?,"Quando ""falha o método anticoncepcional""?  Existe uma coisa na vida chamada  ARCAR COM AS CONSEQUÊNCIAS DOS SEUS ATOS.  Já ouviu falar nisso?  #AbortoNAO",2,1.0,1.0
"A quem caberá decidir sobre a vida de um anjo? Não está se discutindo o direito da mulher interromper uma gravidez indesejada, pois se isso ela cometer a sua pena será “sui gêneris” . O que está se discutindo são  os lucros da clínicas de aborto que desejam faturar livremente.","A mulher tem direito sobre SUA vida e responsabilidade para cuidar e resguardá-la contra todo o mal; tem maior responsabilidade ainda para proteger a VIDA de OUTRO SER, principalmente, se este SER estiver sendo gestado em seu ventre! #AbortoNao",2,1.0,-1.0
"Uma mulher tem o direito de fazer o que ela achar melhor pra ela e não precisa da opinião de ninguém, e para os homens que subiram essa tag, é aquele ditado né, sem útero, sem opinião #AbortoNao",whoooooo? eu sou mulher e #AbortoNão eu ein pensasse antes de fazer filho :),2,1.0,1.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,"#AbortoNAO vc tem camisinha, pílulas etc",2,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,"#AbortoNao STF, representantes de Satã na terra!",2,0.0,0.0
", mais uma vez tentando legislar. O povo brasileiro não aceita isso. Aborto é sinônimo de matar. #AbortoNao",#AbortoNao Socialistas assassinos querendo fazer o que melhor sabem fazer. MATAR,2,0.0,0.0
"A destruição e depressão causadas pela grande mídia assolam o planeta. Jornalismo fúnebre: Grande mídia, a contadora de cadáveres. Qual é a doença do planeta, afinal?  #AbortoNao",Globolixo,2,0.0,0.0
"NINGUÉM gosta de aborto, acha maneiro e divertido ou tem vontade de fazer. Aborto é um último recurso, já é utilizado por milhões de mulheres todos os anos. A diferença é: Vamos deixar mulheres pretas e pobres morrendo em abortos mal feitos em clínicas clandestinas? #AbortoSim","Assim que eu penso também. Pessoalmente, sou contra o aborto. Se fosse mulher, não faria essa escolha.  A questão é que eu não sou uma mulher. Não tenho nem que opinar sobre o assunto.  E enquanto homens decidem pelas mulheres, elas morrem fazendo clandestinamente.",2,0.0,0.0
"“O aborto se vence com adoção. Quem não quiser as crianças, que as dê a mim. Não rejeitarei uma só delas. Encontrarei pais a elas. Ninguém tem o direito de matar uma vida que vai nascer: nem o pai, nem a mãe, nem o estado, nem o médico. Ninguém."" Madre T. de Calcutá.  #AbortoNAO",Só quero saber quem foi o macho q subiu essa tag #AbortoNao pra eu meter uma bicuda na cara dle  Entendam sem útero sem opinião,2,1.0,1.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,Abaixo o ativismo judicial! #AbortoNAO,2,0.0,0.0
"“Um país que aceita o aborto não está a ensinar os seus cidadãos a amar, mas a usar a violência para obterem o que querem. É por isso que o maior destruidor do amor e da paz é o aborto.” (Madre Teresa de Calcutá)   #AbortoNao",Aborto Destruidor do Amor e da Paz ! #AbortoNAO,2,0.0,0.0
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,"ok, vai tomar no cu",2,1.0,1.0
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",STF é uma vergonha ao País. #AbortoNAO,2,0.0,0.0
STF quer aplicar a medida enquanto a gente não tá vendo!! #AbortoNao,Tudo na maciota.,2,0.0,0.0
É muita gente hipócrita e sem noção usando a #AbortoNAO a maioria homens eleitores do bozo e o resto que dão mais valor a um feto do que a vida de uma mulher. O corpo é MEU e absolutamente TUDO nele TAMBÉM É MEU a decisão é MINHA SIM portanto #AbortoSim,"Sem útero, sem opinião = Se a sua foto de perfil é de anime, a sua opinião não é válida  Ambos merda",2,1.0,-1.0
China critica decisão de Trump e pede volta do financiamento dos EUA à OMS,#AbortoNao Parabéns   por não financiar a Chinavirus por tabela.,2,0.0,0.0
"Aborto é a forma mais cruel de preconceito! Mata por puro egoísmo. #abortoNao   ""A Dinamarca e a Islândia, países em que 100% dos bebês com Síndrome de Down são exterminados mediante o aborto."" Isso é o progressismo.",Isso é tão triste mano,2,0.0,0.0
"eu digo #AbortoSim pq preferiria q minha mae tivesse me abortado ao invés de sumir  e meu pai só me ajuda um pouco, bem pouco, por obrigação e pq ele tem um salario fixo e q se tbm n ajudasse n faria diferença pra mim pq ganho o suficiente pra me manter","e agr ja sou de maior e ja terminei a escola mas quando minha mae resolveu sumir eu ainda era de menor e tava na escola, e só dei conta pq ja trabalhava  e isso é fichinha perto de muitas outras situações q muitas crianças passam",2,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,"Só pode ser absoluta mentira.... não é possível que o  vai vir com uma DESGRAÇA dessas em meio a zona que estamos vivendo!??????????   Isso sendo verdade, isso é de uma baixeza impossível de medir!  #AbortoNao",2,0.0,0.0
Vamos subir #AbortoNao .  STF quer aprovar medida em plena pandemia.,#AbortoNAO  nunca! #STFabortoNao,2,0.0,0.0
"Bora subir, robozada?   #AbortoNao","Esse ""stf"" é um chiqueiro (com todo respeito aos porcos) do foro de SP. #AbortoNAO",2,0.0,0.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,Bora lá!!! #AbortoNAO,2,0.0,0.0
Você é contra o aborto? Então senta o dedo nessa tag: #AbortoNao,"#AbortoNAO   Passando da hora dos ministros laxantes, petralhas e abortistas do STF serem expulsos da nossa corte suprema",2,0.0,0.0
"Em plena epidemia do Covid-19, o STF quer aprovar o aborto no Brasil. Vamos subir a tag #AbortoNao.",Mas é Demais,2,0.0,-1.0
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,Eu prefiro o iPhone 11. #AbortoNAO,2,0.0,-1.0
"Engraçado que a maioria que está usando essa hashtag #AbortoNAO são homens.  #AbortoSIM, PAREM DE QUERER MANDAR NO NOSSO CORPO","Não quer ter filho, tira o útero.",2,1.0,1.0
#AbortoNAO chegando ao topo dos TT's.   Vamos pressionar o STF.,STF de merda #AbortoNAO,2,0.0,0.0
"Bolsominions estão revoltados pq STF pode permitir aborto de fetos com zika vírus. Imagine q 1 mulher está grávida de um bebê q, se não nascer morto, viverá apenas meses. Pq obrigá-la a prosseguir com a gravidez q pode por a vida dela em risco? Ela é q tem q decidir! #AbortoSim",A mulher decide. Ponto final! #AbortoSim,2,0.0,0.0
"Eu sou contra o aborto, o feto n tem nd a ver com a suas atitudes. Ele n tem como se defender.""A, mas e se a mulher for estuprada e engravidar"" GENTE A CRIANÇA NÃO TEM CULPA, nesse caso quem tem culpa é o estuprador, então tem q resolver os problemas em relação a ele! #AbortoNAO","Aborto não, suas piranha",2,0.0,0.0
"Bora subir, robozada?   #AbortoNao",#AbortoNao   Quarentena não é pra salvar vidas? Pq abortar uma vida?,2,0.0,0.0
"falando sobre aborto..a maior parte dos argumentos é que a mulher faz oq quiser com seu corpo e q a decisão não cabe ao homem, que o lugar de fala é dela, q os homens contra n podem opinar. pois então eu, mulher, digo que sou contra e não apoio o assassinato em nenhuma situação",É isso #AbortoNAO,2,0.0,0.0
GRAVIDEZ SURPRESA NÃO EXISTE  TREPA SEM PROTEÇÃO E ESPERA GANHAR O QUE?  UM PLEISTEICHON 4 PRA ELE E UM AIFONE 11 PRA ELA?  #AbortoNAO,Não existe método contraceptivo 100% eficaz.,2,1.0,1.0
"#AbortoNAO aí galera, criei um canal recentemente no youtube, dêem uma passadinha lá e se inscrevam, peço humildemente. o nome do canal é Thaiguwo, o link tá na minha bio. boa discussão",se inscrevam no canal do meu amigo gostoso,2,0.0,0.0
"O aborto tem q ser permitido, pra evitar q crianças cresçam em ambientes onde não são amadas, vivem passando necessidades e acabam sofrendo grandes traumas! Essa foto é de um bb q nasceu com o DIU na cabeça, nenhum modo de prevenção é 100%  #AbortoSim",E pra evitar tudo isso a gente mata a criança... Vai tomar no cu,2,1.0,1.0
