tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict_Caio,Conflict_Victor
léo dias já testou a cloroquina,Acho que o grande problema da cloroquina é a falta de comprovação científica de fato. Sem tal certificação por meio da ciência. E aí eu creio que o grande problema é que médicos não vão querer ser responsáveis por possíveis complicações e até mortes por meio da medicação.,0,0.7704326510429382,0.2295673489570617,0,0
Prefiro tubaína,Meu Deus... essa gente merece cloroquina mesmo,1,0.7734447121620178,0.2265552729368209,0,1
"Bolsonaristas criam 'corrente do bem' e se medicam com cloroquina, azitromicina e antipulgas",não sabia que suicídio coletivo se chamava corrente do bem,2,0.7794972658157349,0.2205027043819427,1,1
"O  divulga orientações para tratamento da Covid-19, onde a Cloroquina pode ser ministrada em casos leves, com recomendação médica e autorização do próprio paciente/família.","E os que se infectarem, se não quiserem a cloroquina que tomem tubaína e vão para casa esperar o estado se agravar, o Presidente não está obrigando ninguém a nada, só dando uma chance a mais para muitos sobreviverem a esse vírus maldito.",1,0.780755877494812,0.2192441076040268,0,0
"O hospital municipal de campanha Gilberto Novaes, em Manaus, atende pacientes infectados com covid-19. Enquanto isso, o Brasil recomenda o uso generalizado de cloroquina e um derivado menos tóxico, a hidroxicloroquina, para tratar o novo coronavírus, mesmo em casos leves","Vamos defender o uso de um medicamente sem nenhum efeito contra a doença sim! Que vai matar muita gente por infarto! Toma a cloroquina e desce com ki suco, A lá Jonestown! Vai dar nada não amiguinhos.",1,0.7815048098564148,0.2184951454401016,0,0
"""Quem é de direita, toma cloroquina, Quem é de esquerda toma tubaína!"" Sério que vocês escolheram pra representar vocês, um homem que diz isso em meio a uma pandemia que tá passando do número de 1000 mortos por dia???","Bolsonaro amplia uso da cloroquina, contra evidências científicas. ""Quem quiser usa, quem não quiser não usa""  #AParComOMundo",0,0.7815685272216797,0.2184314578771591,0,0
"O  divulga orientações para tratamento da Covid-19, onde a Cloroquina pode ser ministrada em casos leves, com recomendação médica e autorização do próprio paciente/família.",A autorização é pra evitar que o médico receba um processo caso a cloroquina mate o paciente,1,0.7824745178222656,0.2175254821777343,1,1
Ex-profissão: vai fazer Sol no feriado do mês que vem? (Meteorologia não é bola de cristal),"Ex-profissão: o bater de asas de uma borboleta na Austrália pode causar um furacão no Brasil  (NÃO MONSTRO! Sistemas dinâmicos são caótico, imprevisíveis, mas há a escala, algo pra lá de micro não vai influenciar no macro, ao menos não UMA borboleta, se ainda fossem trilhões...)",1,0.7929078936576843,0.2070921212434768,0,0
"Quer dizer que mesmo sem ter eficácia comprovada e com efeitos colaterais graves, Bolsonaro quis alterar a bula da Cloroquina para incluir a indicação no tratamento da COVID-19? Isso via decreto, sem aval da ANVISA ou consultar o Conselho Federal de Medicina?  #ForaBolsonaro",Marco quer colocar o nome do doguinho de Cloroquina KKKKKKKKKK,0,0.7941148281097412,0.2058852314949035,0,0
"O  divulga orientações para tratamento da Covid-19, onde a Cloroquina pode ser ministrada em casos leves, com recomendação médica e autorização do próprio paciente/família.",Parece até que essa Bozonaro tem participação nessa Cloroquina o kra virou propagandista da droga ...,1,0.8062166571617126,0.1937832981348037,1,1
O Dória usa o Protocolo da Cloroquina ou você acha que Não??  #EuApoioBolsonaro,"Se ao invés de matar, a cloroquina fizesse o Bonner aparecer de surpresa pra um debate, pode ter certeza que essa lenga lenga do Bolsonaro acabaria na hora",0,0.8095144629478455,0.1904855370521545,0,0
"Acompanho vários pacientes que fazem uso se #hidroxicloroquina todos os dias de forma contínua há anos, chega a ser cansativo fazer os exames de controle a cada 6 meses e não encontrar um efeito adverso. Nunca nenhum precisou interromper o tratamento.","cloroquina com tratamento contínuo, SEM EFEITOS COLATERAIS  18,8 MIL TWETTS por um Brasil Melhor   Um Site Brasileiro, APOIEM  SIGO de Volta todos #BrasilComBolsonaro",2,0.8107637763023376,0.1892361789941787,0,0
"Essa experiência de demonizar a cloroquina vai se  virar  contra os médicos e mídia...  Que  tal  se alguém  disser assim: ""Viram  como  um medicamento  usado  a décadas  é venenoso e só descobrimos agora?"" E se assim for para  as vacinas tb?""  Abre o olho dr....","Isto aqui é seríssimo.  Bolsonaro tentou alterar bula da cloroquina, diz Mandetta  via",0,0.8122201561927795,0.1877798438072204,-1,1
#Coronavírus - Governo divulga protocolo para uso da cloroquina até em casos leves de Covid. Paciente precisa assinar termo que reconhece que não existem estudos demonstrando benefícios clínicos =&gt;  #G1,presidente filho da puta pq ele n enfia toda essa cloroquina no uc dele n aguento mais esse homem facada mal dada do caralho claro que n existe estudos comprovando nd esse homem é um acéfalo desgraçado,2,0.8262701034545898,0.1737298518419265,0,0
"A cloroquina é ocasionalmente usada no tratamento de amebíase extraintestinal, artrite reumatoide e lúpus eritematoso. (wikipedia)",Alguém de vocês já tiveram que fazer algum exame com contraste e leram a declaração que somos obrigados a assinar? Por que a celeuma com a Cloroquina que até antes da pandemia era vendido sem qualquer receita médica?,0,0.8263469338417053,0.173653095960617,0,1
"O  divulga orientações para tratamento da Covid-19, onde a Cloroquina pode ser ministrada em casos leves, com recomendação médica e autorização do próprio paciente/família.","HORA AÍ QUANDO O PACIENTE ENTRA EM COLAPSO DO CORAÇÃO, ARRITIMIA, AVC, ETC, A CULPA CABE A FAMÍLIA QUE AUTORIZOU O USO. E NUNCA JAMAIAS AO SR. bolsonaro presidentezinho QUE AUTORIZOU ATRAVÉS DE DECRETO O USO.",2,0.8327144384384155,0.1672855764627456,1,1
os satanistas querem a vacina diabolica por isso sao contra a cloroquina OMS trabalha pra destruiçao do ser humano junto com a ONU pra reduzir a populaçao o que eles querem no fim de tudo é marcar o gado com a vacina da besta 666 do bill gates,Não é possível q existe gente que acredita nesse tipo de comentário,2,0.8347189426422119,0.1652810722589492,1,1
"A discussão sobre Cloroquina é falsa. Ela nunca foi proibida, nem será obrigatória. Os médicos mais atualizados, só prescrevem seguindo preceitos cientificos. Já os charlatões, usam de forma massiva pq nunca precisaram da ciência. A pressão do Bolsonaro não muda essa realidade.",quem foi que colocou o mini bolsominion com a cloroquina na mão no meu feed ??????,0,0.8351781368255615,0.1648217737674713,-1,0
"Diante da recusa de dois ministros da Saúde, que optaram por pedir demissão para não assinar o documento, coube ao general Eduardo Pazuello, que assumiu a pasta de forma interina,  liberar a cloroquina para todos os pacientes de covid-19.","Se dois médicos conceituados recusaram e um general assinou, algo errado não está certo",2,0.8373973369598389,0.1626026481389999,0,0
"O  divulga orientações para tratamento da Covid-19, onde a Cloroquina pode ser ministrada em casos leves, com recomendação médica e autorização do próprio paciente/família.",Obrigada PR  Por todo o seu esforço nessa guerra.  #BrasilComBolsonaro,2,0.8431112766265869,0.156888797879219,0,0
"A Justiça nega a divulgação do receituário do gov socialista e tirano do estado de Pernambuco, mas obrigou o presidente  a divulgar o resultado dos seus exames e laudos que atestavam a não contaminação por Covid 19.   Alguém duvida que tem cloroquina receitada aí?",A JUSTIÇA É SELETIVA.,2,0.8438162803649902,0.1561837196350097,0,0
MAIS DE 1 MIL MORTOS EM 24HRS E BOLSONARO FAZ PIADA!!!!!,enfia sua Cloroquina no rabo,2,0.8474676609039307,0.1525322943925857,0,0
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,"Já dois vizinhos meus, idosos, pararam de piorar após o uso da Cloroquina.",1,0.8491982817649841,0.150801733136177,1,1
"O  divulga orientações para tratamento da Covid-19, onde a Cloroquina pode ser ministrada em casos leves, com recomendação médica e autorização do próprio paciente/família.","Cloraquina é usada em Hospitais PARTICULARES, contra o vírus Chinês. Os mesmos médicos que trabalham no SUS e também no privado, são contra o uso da cloroquina no SUS, mas não são contra no privado... Eu ouvi isso de um Gestor Hospitalar, em um seminário. Qual o motivo?",1,0.8499411344528198,0.1500588804483413,0,0
"Já que é pra polarizar, quem é de direita toma cloroquina, quem não é compra vaselina e toma onde quiser.",Essa foi a melhor do dia.  Melhor que a do PR.  Vai esquerda.  Toma direto e reto.,2,0.8499745726585388,0.1500254720449447,0,0
"Em SP o protocolo inclui todas as pajelanças: vermífugo, corticoide, anticoagulante, 2 antibióticos, cloroquina. Se o médico quiser ele pode recomendar vick vaporube, xarope de guaco e agrião, emplastro sabiá. O CFM pode se omitir ou ser contra,não existe obrigação ditada por ele","O motivo da minha resposta, foi um quanto ao  fato do médico ser acusado de charlatanismo ou ser cassado pelo uso de Cloroquina. Não cabe. Existe uma diretriz dada pelo CFM. Existe regulamentação. Não é ilegal. É isso.",1,0.8508217334747314,0.1491782665252685,1,0
"Após mil mortos em um dia,  pede reunião em clima de paz com  esse cara é um genocida, a Cloroquina e a salvação, Hitledoria.","Krlh a cloroquina evita o corona,o bozo tem razão,o trump tá tomando essa parada pra não pegar e os médicos também. O único problema é que não é recomendado pra quem tem problema cardíaco.",0,0.8511249423027039,0.1488751173019409,0,0
Não tome cloroquina   #EquipeLuciana,Se estudos mostra que não há comprovação que cloroquina seja eficaz ao COVID-19? Pq governo permite essa informação vindo do presidente? Isso não seria o mesmo que um cachorro querer ensinar um peixe a nadar?! Qual sentido das pessoas acreditarem #Covid_19 #Bolsonaro #Cloroquina,0,0.8524078726768494,0.1475920975208282,0,0
"Por que será que há tão pouco tempo a cloroquina não tinha contraindicações, nem para mulheres grávidas, e hoje se faz tanto alarde???",Cloroquina... esse nome lembra JB... lembra a Índia vendendo para o Brasil... lembra um “protocolo” que foi “pro teu colo” General e que da leitura do TCLE fica claro que é para não usar mas agradar JB . #politicasemnó,0,0.8544078469276428,0.1455921679735183,-1,1
"A quem barrar o uso de qualquer medicação que pode salvar vidas, deve ser julgado e condenado por Crime Contra a Humanidade!","Se uma caixa de cloroquina custasse $1800,08 e fosse importado será que teríamos todo esse mimimi??",1,0.8553591370582581,0.1446408629417419,0,0
"Brasileiro toma por conta própria, Rivotril, termogênico, analgésicos, Sibutramina, Deca, Durateston, Viagra, remédio para pressão, toma CITOTEC, pílulas do dia seguinte, etc. Mas acha um absurdo usar cloroquina no tratamento da COVID-19, pois o remédio tem efeitos colaterais.",Segundo pesquisas do médico indiano Dr. Jalim Rabei a cloroquina tem 150% de eficácia em pacientes cornos,0,0.8558275699615479,0.1441724151372909,0,1
"Sobre a cloroquina....  Família assina um termo... Se der certo, foi graças ao "" mito"" ... Se der errado e a pessoa morrer, o "" mito"" não tem nada a ver com isso!!!!!!  Vem meteoro polo  #ForaBol卐onaro","Eu acho que o jeito de acabar essa discussão sobre cloroquina aqui no Brasil é estabelecendo o seguinte protocolo:  DEFENDEU, VAI TER QUE TOMAR COMO MEDIDA PROFILÁTICA",0,0.8585242629051208,0.1414756923913955,0,0
"Ou no mínimo espetaculares como tem se visto nos estudos de Cloroquina, tendem a ter um viés muito grande. Não é um fato, mas uma observação a respeito. (6/6)","Links  Ensaio controlado aleatorizado da Cloroquina que citei como referência de não haver eficácia:   Estudos que me referi com os três medicamentos e que se mostra promissor, mas precisa de reprodução por outros pesquisadores:",1,0.8595137000083923,0.1404862850904464,0,0
cloroquina cloroquina cloroquina lá do sus tu é que vai me curar em nome de jesus ESSA GALERA TA MUITO LOUCA,esse vídeo patético do pirraia chato falando de cuscuz com cloroquina só fica ganhando força pq vcs compartilham. PARE YAG,0,0.8653979897499084,0.1346020102500915,0,0
"Olha, com esse cruzado de esquerda, o secretário dormirá até amanhã. Nocaute fulminante.","Troquei a cloroquina por sonífero, né meu filho?",2,0.8656291961669922,0.1343708336353302,-1,-1
"A gente queria que liberasse o aborto porque com isso acreditasse que mulheres não morreriam em abortos clandestinos, mais não podia porque aborto é assassinato e tira uma vida sem a permissão de Deus, mais usa o critério ""faz quem quer"" pra cloroquina pode","dps que descobri que o exercito ta produzindo cloroquina pq o bonossauro mandou, tudo faz sentido do pq dele estar desesperado pra isso",0,0.8664047718048096,0.1335952579975128,0,0
Será que quando o gov.federal publicar o protocolo da cloroquina o Dória vai dizer que é pai do medicamento?   Será que o Dr. Uip vai negar de novo que usou o remédio para se curar mesmo que isso destine seus governados para as covas de Bruno Covas vazadas para o Washington Post?,Cloroquina não! Hidroxicloroquina! A Hidroxicloroquina minimizou os efeitos colaterais da Cloroquina.,1,0.8687397241592407,0.131260335445404,0,1
"Agora a briga no grupo da família eh sobre cloroquina, n aguento mais","Mulher, eu tô agoniada e revoltada com minha mãe sendo atacada essa semana por causa dessa bosta de cloroquina. E ela nem falou que não era pra usar, só tentou explicar que não há evidências farmacológicas da eficácia ainda e é necessário cautela.",1,0.8720520734786987,0.1279479414224624,0,0
"ALGUÉM CONSEGUE ABRIR A NOTÍCIA E FALAR QUAL ‘ANTIPULGA’ É ESSE POR FAVOR??? é sério to curiosa  Bolsonaristas criam 'corrente do bem' e se medicam com cloroquina, azitromicina e antipulgas - 20/05/2020 - Equilíbrio e Saúde - Folha","minha gente, pois chupem logo uma cartela de cloroquina, besteira..",0,0.8724284172058105,0.1275715678930282,0,0
"Marinho e seus especialistas. Cloroquina pode levar a óbito súbito? Quem tem malária, lúpus e artrite pode parar de tomar já, doutor? ""Toda a comunidade médica"". Fale por si. O Conselho Federal de Medicina confirmou o protocolo.  E aí, doutor especialista dos marinho?","Droga!?      e o q dizer da cocaína,da maconha,do crack q  e a grande maioria dos “artistasglobais” são a favor?Ai não é considerado droga?E a droga do aborto q a maioria dos artistas da #GloboLixo aderiu",2,0.87288898229599,0.1271109879016876,0,0
Se um médico prescrever cloroquina eu nunca mais volto nele,"Se eu for em estado grave e um médico me prescrever cloroquina o que me resta é confiar. Porque eu como advogada preciso que meu cliente confie em mim, nos meus anos de estudo, dedicação e experiência.",2,0.8738889694213867,0.1261109858751297,1,0
"O Ministério da Saúde divulgou nova orientação para os médicos do SUS, permitindo o uso de cloroquina e hidroxicloroquina na fase inicial da Covid-19. O uso dos remédios, sem eficácia comprovada, é alvo de críticas de associações médicas:  #JN","CHO SATANÁS SUA MALDITAAA  O MUNDOOO INTEIRO ESTÁ UNIDOS POR CAUSA DA DOENÇA AQUI NO BRASIL OS GOVERNADORES, STF STJ OAB ONU UNI, OMS, CÂMERA SENADO TODOS ROUBANDO O PAÍS PELA CAMPANHA ELEITORAL",2,0.877126157283783,0.1228739246726036,-1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",kkkkkkkkkk mano vai tomar no seu cu,2,0.0570851936936378,0.9429148435592652,1,1
"Aí vc, apoiador do Biroliro fala: ""ah, mas a cloroquina é um medicamento que ajuda muito no combate da doença"" Ent... a eficácia nunca foi comprovada, os efeitos colaterais são ESTRONDOSOS, e vai contra a prescrição dada por milhões de doutores na área de saúde.","Um estudo realizado em NYC mostrou que, em múltiplos casos a aplicação de cloroquina causa danos colaterais severos fora em alguns casos resultando na morte dos pacientes pelos mesmos efeitos colaterais. Então não, cloroquina não ajuda no combate ao Covid.",1,0.0571168325841426,0.9428831338882446,0,0
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,Quem é de direita toma cloroquina Quem é de esquerda toma urina.,1,0.0571431070566177,0.9428568482398988,1,1
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,o raiva q eu senti lendo os comentários desse tweet pqp,2,0.0573712773621082,0.9426287412643432,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Pra quem ainda não entendeu  No começo da pandemia bolsonaro em seu próprio Twitter disse que tinha a possível cura do covid e já mandou o exército fazer  Com o tempo saiu pesquisas negativas no uso da cloroquina, agora tem que enfiar em todo mundo pra não jogar dinheiro fora",2,0.0575092993676662,0.9424906373023988,1,1
"Pois é sou leigo mesmo, como pode as pessoas como meus pais e amigos que tiveram malária e tomaram cloroquina e sobreviveram. Mistério que só a ciência responde né amigo.","Sim, só ela mesmo. É motivo de alegria os que sobreviveram. A Cloroquina é uma medida ainda do achismo. E a cada semana de novas publicações, se mostra a sua não Eficácia. Os EUA estão chegando a 100.000, aqui a 20.000 e sem eficácia da Cloroquina, que está sendo usada.",1,0.0575365200638771,0.9424634575843812,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Caro presidente Bolsonaro. Não sei se vc usa um pouco a mente, mais a cloroquina é um remédio q pode dar reações na pessoa depois do uso. Pegue a cloroquina e experimente ela, vamos ver se ela vai resolver mesmo, não teste as coisas sem saber. #ForaBolsonaro",1,0.0575404800474643,0.942459523677826,1,1
"Voce está covid dona Maria,vou te prescrever Cloroquina  mas esse remédio funciona doutor, é seguro?  É sim,claro.Só assina esse termo aqui, por favor. pra que doutor? pra senhora dizer q está ciente que há efeitos colaterais e não há evidência de que esse ele funcione.","E pra atestar que se der ruim, vc que lute.",2,0.0575436055660247,0.9424563646316528,0,0
"Vi no Jornal da Globo uma descrição dos efeitos colaterais da Cloroquina e da Hidroxocloroquina.  A partira daí,  parece que é melhor dar um tiro na própria cabeça do que usar esses medicamentos. Não sei como o pessoal que usou para combater a malária sobreviveu.","Ei, você que toma #cloroquina para tratar malária ou lupus... segundo a Globo, você deveria parar de tomar a medicação imediatamente! Se cuida! E #FiqueEmCasa.",2,0.0575974471867084,0.9424025416374208,1,1
"Nao,nao existe provas que a #Cloroquina é a cura,mas tu tomava chá de bordo quando ficava doente; a ciência provou que curava/aliviada a doença? Nao,mas tu tomou ne? #COVIDー19 #Bolsonaro",E existem mulheres de relatos de cura. Em um caus como está as pessoas procuram uma cura a todo custo;se discorda estou disposta a te ouvir.,2,0.0576520711183548,0.9423479437828064,0,0
ainda não existe comprovação científica que a cloroquina funcione mas,vcs nao acham que perdemos muito tempo debatendo sobre cloroquina?,0,0.0576654411852359,0.9423345923423768,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.","Sobre as orientações do  que incluí o uso da cloroquina em casos “leves” de covid-19, o PRESIDENTE DA REPÚBLICA AFIRMA: “ainda não existe comprovação científica, mas..” No governo B17 a ciência é acessória e coadjuvante no combate ao vírus.",2,0.0576733164489269,0.9423266649246216,1,1
"“Redução dos glóbulos brancos, disfunção do fígado, disfunção cardíaca e arritmias”","Parabens ao ""antagonista"" cloroquina  é utilizada desde 1932, e foram vcs que decobriram estes efeitos colaterais ! Parabens mesmo ,estao prestando grande serviço ao país!",1,0.0578444749116897,0.9421555399894714,1,1
"O novo protocolo sobre o uso da cloroquina editado por Jair Bolsonaro é incrível.  Primeiro porque ele não é assinado por ninguém, nem ministro, nem médico, ninguém.  Depois, porque o paciente tem de assinar termo onde consente que ""não existe garantia de resultados positivos"".","Eu sempre achei isso ridículo. Coloca pro paciente, uma pessoa leiga, nervosa e assustada, a responsabilidade da adesão a um tratamento em meio a pandemia. Fora que já vi muito médico que sequer explica o que é o termo, apenas falam “Pra você tomar assine aqui”.",2,0.0578765533864498,0.9421234726905824,0,0
"Queridinha, sei muito bem os riscos e sei que não é a ""esquerda"". Bom só 3 idiotas no mundo estão falando sobre a cloroquina. Bolsonaro, Trump e Maduro olha que maravilha. 99% dos cientistas dizem que não tem validade, nem tem o que discutir isso não é ""esquerda ou direita"".",Mais obscurantista que isso é impossível. - abaixo a ciência! Terra plana! Cloroquina!,1,0.0578892678022384,0.9421107769012452,1,-1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",como se ele tivesse lutado por algo,2,0.0579653047025203,0.9420347213745116,1,1
"Olha aí  , continue lutando pelo bem do povo em várias frentes, equilibrando saúde e economia, é o que precisamos que um presidente faça, tome decisões em tempo. Portugal, não teve efeitos colaterais . A esquerda e os opositores mentem .",Só  de uma nos primeiro comentário são  os que estão contra a Cloroquina se dizem que o medicamento não  e nem produz efeito colateral nos pacientes isto que dizer que um um estudo sobre o protocolo da Cloroquina e ela é  eficaz sim .,1,0.058016438037157,0.9419835805892944,0,0
Cloroquina é tão bom que pra usar vc tem que assinar um termo que se der merda a culpa é sua,imagina vc ir no médico ele te passar um remédio e te pedir p assinar um termo desse kkkkkkk  cê tá é doido,2,0.058070320636034,0.9419296383857728,0,0
"Nas últimas semanas, por exemplo, vejo que a administração da Ivermectina está trazendo alguns bons resultados. Se, mais na frente, ela se destacar, o trabalho e o tempo concentrado na produção da Cloroquina nunca será recuperado.","Se vc pensar que ""tempo nunca será recuperado"", nunca fará nada na vida. Pra que vou perder meu tempo num curso de faculdade se, após 2 anos, posso mudar de ideia e ter que começar tudo de novo? Pra que vou produzir cloroquina se tem chance de não ser tão boa assim?",1,0.0580984987318515,0.9419015049934388,1,1
"Apresentei um projeto de decreto legislativo p/ sustar o novo protocolo do  que recomenda uso precoce da cloroquina em pacientes com #Covid19, enqto não houver estudos científicos que comprovem sua eficácia. O presidente não deveria fazer uso político de algo tão sério.","Faz isso, safado, e espera a revolta que vc tá provocando. proibir o uso precoce da cloroquina no SUS é a gota d'água para a explosão social.",1,0.0581296347081661,0.9418703317642212,1,1
"Voce pesquisou mal           E etc etc tem que filtrar as midias nacionais maioria tbm , tem um estudo ERRADO que fala que a cloroquina nao funciona e outro que sim",Eu já havia lido as matérias que você compartilha e nenhuma delas fala do uso da cloroquina em larga escala. NENHUMA. Todas falam de TESTES. De estudos preliminares (O da Itália fala em teste in vitro). Ou você só lê o título da notícia ou é desonesto.,1,0.0581517145037651,0.9418483376502992,1,1
"“O que o Ministério da Saúde está recomendando não é a autoprescrição do medicamento. É o direito para que todos os brasileiros possam ter acesso à medicação, a partir da avaliação médica, já regulada pelo Conselho [Federal de Medicina].”","CLOROQUINA NUNCA precisou de prescrição   COMUNISTAS ASSASINAM POVO BRASILEIRO  ,PARA PEGAR DINHEIRO   Vcs vão arder no inferno.    AI -5 já   Ou esperam assasinem mais brasileiros... Políticos usam CLOROQUINA",2,0.0581716038286685,0.9418283700942992,1,0
Achei que o ministério da saúde ia lançar um super protocolo embasado nos lançados mais recentemente mas basicamente o tto se resume a: Cloroquina + Azitromicina   Não era pela saúde do povo era só birra do governo. Continua burro e desatualizado,"Pessoal, cancela os estudos aí que remédio agora é receitado na base da eleição e clamor popular",0,0.0583021342754364,0.941697895526886,0,0
"Interessante é ver toda área da ciência contra a Cloroquina, mas, ninguém toma uma providência. Um absurdo a omissão.","Toda área? Esqueceram de avisar os cientistas do Reino Unido,  vão comprar 35 milhões de libras em CLOROQUINA!! Pq será?",1,0.0583195425570011,0.9416804313659668,1,1
"""Não há provas da eficácia da cloroquina.""  Ora, também não há prova da eficácia de quarentenas/lockdowns.  Por que num caso é exigida prova científica absoluta, e no outro, não?",Tem prova dos respiradores?,2,0.0583298094570636,0.9416701793670654,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",interessante essa estratégia de guerra de dar um tiro nos seus próprios soldados,2,0.0583462044596672,0.9416537880897522,1,1
Vocês se deram conta? NENHUM profissional de saúde assina o tal protocolo da cloroquina do governo Bolsonaro.,"Os profissionais de saúde podem ser responsabilizados, os oportunistas não.",2,0.0584017075598239,0.9415982961654664,0,0
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Parabéns presidente pela decisão e ousadia em assumir com todas as Letras o uso da cloroquina em estágio inicial.,1,0.0584048405289649,0.9415951371192932,0,0
"Ainda bem, né! Estavam tão  calados.   Pesquisadores divulgam documento contra a liberação do uso de cloroquina sem comprovação científica","Gente,a Fosfoetalonamina, com 20 anos proporcionando benefícios, a portadores d câncer, foi destruída, por não ter ""comprovação científica"", sendo q tinha a dos seus cientistas, q a manipulavam, e a doavam, sem custos. Até a Assoc. Médica, foi às ruas protestar. Não é esquisito?",2,0.0584086291491985,0.9415913224220276,1,1
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,É crime. Denunciemos!!!,2,0.0585243478417396,0.9414756298065186,0,0
"A verdade às vezes se esconde no óbvio. A eficácia da cloroquina contra o Covid19 pode ser contestada. Mas se a droga fosse tão maléfica à saúde quanto querem uns, ela não estaria sendo utilizada há décadas. Vamos ser razoáveis pessoal.","Mas é usada a décadas para doenças específicas, onde os estudos demonstram quantidade certa de dosagem e tratamento adequado. Um exemplo fácil e definitivo: não se usa aspirina (apesar de ser usada a décadas) para pacientes com dengue pq pode causar hemorragia.",2,0.0585450939834117,0.9414548873901368,1,1
Bolsonaro finalmente conseguiu forçar o Min. da Saúde a emitir protocolo que libera o uso em massa da cloroquina. Os pacientes terão que assinar um termo assumindo que o remédio não tem eficácia e que pode até matar. É um atentado contra a saúde pública e a vida dos brasileiros.,"Na hora que pegar o covid e tomar a cloroquina escondido, nós não estaremos vendo, mas sua consciência estará dia e noite, e vc lembrará dessas palavras, mas como toda criatura medíocre, será incapaz de admitir... Sem problemas, seu segredo está guardado",1,0.0586900264024734,0.9413099884986876,1,1
Não há comprovação científica da eficácia da cloroquina.  Quem disse isso? Bolsonaro.  O mesmo Bolsonaro que só liberou novo protocolo sobre o uso em pacientes com quadro leves APÓS editar MP que o isenta de responsabilidade.  Isso é fazer cálculo político com VIDAS!,"Qrido, vou te explicar. O H-Cloroquina é antigo, usado p LÚPUS,MALÁRIA,ZIKA etc, Há 3 meses atrás, era um medicamento comum barato vendido em qualquer farmácia. Ocorre que ele virou ""VENENO politicamente""para que gente como vc sujo, pudesse tentar destruir o  PR .",1,0.0586960427463054,0.9413039684295654,1,1
"- Ainda não existe comprovação científica, mas sendo monitorada e usada no Brasil e no mundo. Contudo, estamos em Guerra: “Pior do que ser derrotado é a vergonha de não ter lutado.”  - Deus abençoe o nosso Brasil.",Lutando com as armas erradas não vai pra lugar nenhum né meu filho. Quando penso que esse homem não pode ser mais mongolóide ele vai lá e me surpreende.,2,0.0587292499840259,0.9412707686424256,1,1
"Olha aí  , continue lutando pelo bem do povo em várias frentes, equilibrando saúde e economia, é o que precisamos que um presidente faça, tome decisões em tempo. Portugal, não teve efeitos colaterais . A esquerda e os opositores mentem .","E daqui uns anos nem todo veneno faz efeito a curto prazo, mas e a longo prazo? A OMS ainda não mostrou nenhuma comprovação de sucesso sobre a cloroquina, então pq acha que devemos acreditar em vcs sendo que quem estudo anos não aprova isso ?",1,0.0587344318628311,0.94126558303833,1,1
