tweet_1,tweet_2,Tema,Class,Conflict
Instrumentos usado pela ditadura para silenciar opositores é a censura.,"Na vdd censura é o termo genérico para repressão da expressão. É o ato, não o instrumento. Os instrumentos são muitos e incluem as ""leis de segurança pública"", boicote de verbas etc.",Contas suspensas,1,0
"Que duplo padrão escroto que tu tem, Manuela. Se fosse da tua turma, ia ficar pistola e reclamar de censura e ditadura.","Ela nunca iria reclamar de censura e ditadura, isso é raiz do trabalho dela. Nesse caso, ela colocaria a culpa no capital.",Contas suspensas,1,0
"Uma das situações mais desprezíveis da atualidade: democratas &amp; humanistas de carteirinha (e sindicato) comemorando, de forma efusiva, a censura de seus desafetos políticos. Quero ver quando a censura bater na canela da tchurma. Patifes!",Estão tranquilos s pois a censura não vai bater neles ..,Contas suspensas,1,0
"Não se trata de censura, se trata de coibir disseminação  de desinformação,  injúria, calúnia, difamação. Temos liberdade pra falar (e ser responsabilizados por isso), mas essa liberdade termina quando começa a do outro.",Em outras palavras censura,Contas suspensas,1,1
A denúncia foi feita à Procuradoria-geral dos Direitos do Cidadão do Ministério da Cidadania. #iG,"#GrandeDia ? Dia pequeno, isso sim.. É tanta censura, que nem mesmo um pobre papagaio pode manter a conta no tt. Alguém tem o número do Ibama? Isso já é um caso de violação dos direitos dos animais....  Tem que fechar tudo!",Contas suspensas,0,0
Deixe ele. Bolsonarismo se for reeleito vai ficar 2 cadeiras de controlar o STF. Felipe Neto não vai poder reclamar se um dia for censurado pelo mesmo STF: ele mostrou q a depender do alvo compactua com a censura,"PUNIR infratores de regras da plataforma não é censura. MENTIROSOS influenciadores da MASSA para poder e dinheiro, devem ser punidos. Ou então faz o seguinte, pega um ladrão e deixa solto, afinal ele tem o direito de ir e vir! Deixa de ser jumento!",Contas suspensas,1,1
"Proibir, com ordem prévia e geral, que uma pessoa se manifeste através de um veículo de comunicação legítimo é censura. Ponto.","Isso é procuradora da República. Esse é o nível, gente que acha que caluniar, difamar, mentir é liberdade de expressão. Escrotos!",Contas suspensas,2,1
Vocês também estão sentindo que o clima aqui no Twitter deu uma melhorada?,Comemorando censura. Mostra o caráter deste ser.,Contas suspensas,1,1
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",Essa é a ideia! Discordar de alguém não significa cercear sua liberdade de expressão.,Contas suspensas,2,0
"Obrigado, Fiúza! Não tem que se desculpar. Podemos desconfiar de censura?  Na semana que vem, com  , a quem também agradeço muito, retomamos o papo. Valeu! Grande abraço","Conte sempre comigo, grande craque. Censura, não. Talvez bruxaria. Abraço!",Contas suspensas,1,0
Desde de quando vc é a favor de censura ? #SupremaDitadura,"Se você gosta de fake news  fique tranquilo, desinformação é para quem gosta. E quem quer. Parabéns pela opção.",Contas suspensas,2,1
Vejam neste vídeo como driblar a censura IMORALIS! SOS FORÇAS ARMADAS X 5G. PERIGO; A CENSURA VEM AÍ! - YouTube,"O feitiço se voltou contra o feiticeiro.  Bolsonaristas que desejam a ruptura democrática, acusam decisão do STF de bloquear contas de propagação de fake news como censura.",Contas suspensas,0,1
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",NÃO a CENSURA LIBERDADE DE EXPRESSÃO SEMPRE,Contas suspensas,2,0
"lindo ciclo dos gados:  pedem a volta da ditadura, &gt;&gt;&gt; AI-5 &lt;&lt;&lt; e o caralho todo  aí sofrem """"""censura"""""" (suspensão de notícias falsas)  *meu deusestamos numa ditaduraque horrorestão tentando nos calarqueremos a volta da AI-5*  ai vão se foder","Os bolsonaristas que pediam por um AI-5 agora gritam  ""CENSURA!"" pelo bloqueio dos disseminadores de fake news nas redes. Não é censura, é punição. O drama que fazem é estrategicamente pensando para gerar mais confusão. Devo ter empatia? Não. Autoritários devem ser derrotados.",Contas suspensas,0,0
"Mais um motivo pra vc JAMAIS cogitar votar na esquerda e na esquerda camuflada: apoiam a censura e ditadura, arbitrariedades do supremo excremento, quer calar sua voz, além de tentar justificar a Pedofilia, tráfico, aborto, torcer pelo vírus e o quanto pior, melhor.","Quem aplaude a censura imposta pelo STF, apoia a própria derrota, apoia uma ditadura e coloca em si mesmo uma mordaça.",Contas suspensas,0,0
Afaste-se de quem comemora censura. E desmascare-os sempre que possível.,Siga esse concelho.,Contas suspensas,2,0
"Não é uma delícia ver a galera que pedia um AI-5 chorando e gritando CENSURA?   Foi uma decisão judicial, esses imbecís confundem PUNIÇÃO com CENSURA.  A única coisa boa é ver esse “fugitivos da inteligência” chorando nas redes. Criticando a censura e o “livre mercado”","Meu prezado. Quanta ignorância. Foram violados Princípios Constitucionais. Princípio da Presunção de Inocência. Princípio da Ampla Defesa. Além disso trata-se de clara censura prévia. Não há condenação de ninguém. por mais ódio que vc tenha, não razoável não enxergar isso.",Contas suspensas,1,1
E aí seus dois inúteis   não vão falar algo sobre a censura do STF? É rabo preso que fala ne seus dois merdas.,Vejo por aqui um bando de vagabundos fdp apoiando a censura comunista desse  cheio de vagabundos. AI-5 nesses vagabundos  .,Contas suspensas,0,0
"Se Bob Jeff vulgo Roberto Jefferson fizer outra conta, quem ai vai atrás???",Todo mundo!!!,Contas suspensas,2,0
"Alexandre de Moraes determinou a suspensão de contas bolsonaristas objetivando a ""interrupção de discursos"". Não é preciso simpatizar com os punidos p/ classificar a medida como autoritária. A defesa da liberdade do inimigo dificilmente é popular, mas frequentemente é necessária.","Finalmente, voce acertou uma. Censura nunca!",Contas suspensas,1,0
"QUE ABSURDO ESSA CENSURA NAS CONTAS DO ALLAN, DO BERNARDO, DO HANG E DA SARINHA!  SERÁ QUE AGORA NÃO PODEREMOS MAIS USAR AS REDES SOCIAIS EM PAZ PARA PEDIR O FECHAMENTO DO CONGRESSO, DO STF E AI - 5? CENSURA NÃO!!!","Pera, pera, pera, vc tá pedindo AI-5 e reclamando de "" censura "" no mesmo twett?",Contas suspensas,1,1
A sim agora Censura e norma??,"As normas existem em todas as convenções e devem ser respeitadas. A censura em tempos democráticos, não vem sem motivos cabais do exageros da liberdade de expressão.",Contas suspensas,1,1
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Bob Jeff na conta da filha   O waldemorte é tão bobão! Acha que vai nos calar. O caminho à direita é irreversível!,Contas suspensas,2,0
Obrigado cabeça de !,#VozParaBernardoKuster  Cabeça de ovo.,Contas suspensas,2,0
"Perfis de bolsonaristas nas redes sociais, utilizados para ameaçar a democracia, destruir reputações e espalhar fake news sobre a pandemia, foram suspensos do Twitter e Facebook por determinação do STF. Grande dia!",Gosta de uma ditadura e uma censura né tia ! Não sabem mesmo o que é democracia.,Contas suspensas,1,1
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,"""é pra censurar os apoiadores do Bozo pq eu que mando na porra toda e quero censurar, mesmo sem ter uma justificativa plausível pra isso...  se não obedecer, vai pagar multa diária pq eu to mandando.. obedece""",Contas suspensas,2,0
"A decisão do ministro Alexandre de Moraes de bloquear as contas de extremistas nas redes sociais -- após matéria de Renato Souza, do   -- vale como aviso: democracia não significa dar voz ao ódio.",O nome disso é censura. Triste uma jornalista defender isso,Contas suspensas,1,1
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Sua filha? Aquela que vendia abertura de sindicatos? Que ameaçou assessores parlamentares caso não fosse eleita? Desaparece parasita.,Contas suspensas,2,1
"Quem comemora a censura hoje, será alvo da censura amanhã. É a lógica de qualquer ditadura.",O JN está tratando agora como natural a censura aos perfis banidos das redes sociais.,Contas suspensas,1,0
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,"Liberdade de expressão é uma coisa, atentado, ameaças a vida e espalhar só mentira é outra. Mas não são os Minions q querem intervenção militar? AI5? Na época da ditadura o q mais tinha era censura",Contas suspensas,1,1
"Pegue o exemplo do Roberto Jefferson: é um cidadão que vem cometendo seguidos crimes contra a honra de diversas pessoas. Deve ser processado e pode ser condenado no penal e no cível, mas não vejo previsão legal que justifique cercear o seu livre direito de expressão.","Vamos relembrar como td começou? PL da censura!!!! Autor: Alessandro Vieira! Conhece???? O povo brasileiro acordou, ditadorzinho!",Contas suspensas,1,1
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster",Pois é! O analfabetismo funcional é tal que comemoram censura... Tem coisa mais patética?,Contas suspensas,1,0
Ué isso não é censura? Kkkkkk,Nem vou falar o que estou pensando sobre toda essa ditadura de toga. Só sei que QUANDO A LEI ACABA COMEÇA A TIRANIA.  #STFVergonhaNacional  quando vai entrar em vigor a tal lei de abuso de autoridade? Já ñ está na hora.  LIBERDADE DE EXPRESSÃO É UM DIREITO constitucional,Contas suspensas,0,0
"Os avanços nas esferas política e econômica são importantíssimos, mas perdem por completo sua substância e efetividade para o POVO se retrocedemos na principal esfera, a cultural: o que faz o Senado frente à escalada de censura do 5TF contra a liberdade de opinião?",nao se pronunciou sobre censura no Brasil?,Contas suspensas,0,0
esse cara aqui me ensinou muita coisa... ces nao tem ideia,"Se hj em dia eu amo dançar (eu não sei, danço igual uma lombriga mas eu amo) foi, GRANDE PARTE, por conta dele.",Contas suspensas,2,0
"Luciano Hang pode mudar o nome para Luciano ""Hang Loose"". Perdeu a mão nas fake news e, em seguida, perdeu o direito a usar a conta no Twitter.    Nossã! Parei.  #Sabelle","Nas ruas eles pedem AI5 e ditadura, e aqui no twitter quando são bloqueados por postar e divulgar fakes news, falam em censura, ah gado de merda",Contas suspensas,0,0
"Todos do STF reclamam quando se pede ai5, mas fazem uso da censura!! Será que preciso desenhar???",Censura é diferente de punir. Eles cometeram um crime ao atrapalhar na luta contra a covid-19,Contas suspensas,1,1
"Hoje é dia de podcast, e tive o grande prazer de conversar com meu amigo  no primeiro episódio com convidado, conversamos um pouco sobre Santidade e Santificação, olha está um papo incrível!!!  Spotify:   Anchor:","Sim, eu já disse essa semana que não tenho paciência com podcast e sim eu ouvi esse e achei simplesmente MARAVILHOSO! Muito edificante, traz reflexões totalmente necessárias pra nossa caminhada cristã. São minutos muito bem gastos gente, de verdade. Ouçam e sejam abençoados!",Contas suspensas,2,0
"A turma que curte uma ditadura militar tá pistola com o ministro do STF Alexandre de Moraes, pq ele não tá deixando uns blogueiros de merda espalhar fake news. Imagine qdo eles souberem que na ditadura nem internet eles vão ter","Quem diria... Os defensores do combate a corrupção, defendendo Roberto Jeferson. Kkkkkkkkkkkkkkk Combater Fake News não é censura. Esse rede de ódio vai cair.",Contas suspensas,0,0
"Estamos vivendo um momento delicado em nosso país! Um ato explícito de censura sendo comemorado, mostra muito bem o caráter de algumas ideologias partidárias!","Enquanto a Câmara arma um plano para calar os cristãos,  o #STFVergonhaNacional executa a censura nas redes sociais. Querem acabar com toda forma de apoio ao #Bolsonaro2022 na força de suas canetas e caras de pau.",Contas suspensas,1,0
"Vou guardar esse twitt, vai ser lindo ver a Manu chorando quando a censura chegar nela.","A censura não vai chegar a ela pois o Presidente Bolsonaro tem como regra a liberdade e ela ainda terá que aguentar por um bom tempo pois o  Presidente irá até 2026 e fará seu sucessor. Nós, somos de Deus! E isso ninguém tira!  Não nos calarão!",Contas suspensas,1,0
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster","censura é pouco pra esse gordo, faltou dar uns socos na boca desse filho da puta",Contas suspensas,1,1
O que vcs acham do STF ?,Puxadinho do PT... Tribunal do crime... #STFEscritorioDoCrimeOrganizado  #STFVergonhaNacional,Contas suspensas,1,0
"Todos do STF reclamam quando se pede ai5, mas fazem uso da censura!! Será que preciso desenhar???","Fake news e discurso de ódio não se encaixam em liberdade de expressão. E se vcs pedem ai-5, tão reclamando de censura agora pq? Vai chora? Precisa desenhar?",Contas suspensas,1,1
"Não é uma delícia ver a galera que pedia um AI-5 chorando e gritando CENSURA?   Foi uma decisão judicial, esses imbecís confundem PUNIÇÃO com CENSURA.  A única coisa boa é ver esse “fugitivos da inteligência” chorando nas redes. Criticando a censura e o “livre mercado”",Decisão judicial baseada em qual crime ? Qual lei ? Qual é a sentença ? Está transitada em julgado ? O que alegou a defesa ? Onde foi julgada ? Que dia ocorreu o julgamento com direito a ampla defesa e presunção de inocência ? cadê a presunção de inocência ?  Isso é CENSURA !!!,Contas suspensas,1,1
"A tag #STFVergonhaNacional nunca fez tanto sentido! Sim, eles perderam completamente a noção e o respeito!   Ministro Barroso fará debate online com youtuber Felipe Neto",Eitaaaaaaaaaa o Barrosinho descendo a ladeira Felipe feto?? Logo tá com Anita Pablo virar etc  decidamente meu caro tu tá jogando na privada sua biografia  Fazendo todo sentido mesmo,Contas suspensas,2,0
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,"Uéé... vcs foram os primeiros a sofrer censura, depois passaram a apoiar os censuradores, agora querem que eles parem? Precisam descer do muro, ou estão com o povo de bem ou contra nós! Deixem essa birra com o presidente de lado e venham lutar contra os verdadeiros ditadores!",Contas suspensas,1,1
Aras está contra o bloqueio de contas no Twitter!,"Só está contra a decisão do ministro Alexandre de Morais, pq fazer alguma coisa, bater de frente com o STF, ele não vai fazer isso, pq o STF se acham os deuses do Brasil, o STF pode mandar prender o Augusto Aras, se ele enfrentar o STF!!.",Contas suspensas,1,0
"Sua censura deu ruim, ! Até como ditador você é um ineficiente, inútil, fracassado. Projetinho de ditador.  Tô seguindo normalmente e vendo os tweets de todos que você TENTOU censura. Cabeça de ovo!",Eu nem perderia tempo de dar tantos adjetivos ao cabeça de . “Na minha opinião” ele é simplesmente um BOSTA,Contas suspensas,2,0
Os conservadores foram criminalizados no Brasil.  Só há liberdade de expressão se você seguir a cartilha socialista e não criticar o establishment.  Censura e perseguição.,Pede AI-5 e depois reclama da censura nas contas que foram bloqueadas do gabinete do ódio. #GovernoDeFraudes,Contas suspensas,1,1
Bolsonaro está curado da Covid-19!  Eu disse que hoje seria um Grande Dia!  A esquerda chora e o Brasil comemora!,"Ou o povo ACORDA ou acabou de vez. Saiam de casa e lutem por sua liberdade! Os togados estão RINDO da sua cara, enquanto vc fica subindo hashtag no twitter! #VozParaBernardoKuster",Contas suspensas,0,0
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.","Mas o ditador não pensa assim! Ele é p dono da razão . Aliás, todo imbecil, o é!",Contas suspensas,2,0
"Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury  Dentre outros, tiveram suas contas no Twitter ""retidas por ordem judicial"".  Isso graças ao INQUÉRITO ILEGAL embasado na narrativa de  LUCIANO AYAN, aquele que está PRESO.  Pois é",você é um verme.,Contas suspensas,2,1
O que tem me movido: • saber que os boleto tão em dia • saber que tenho muitos amigos de SP e que vou poder ver todos depois do corona • saber que existe uma probabilidade MUITO GRANDE de ainda ESSE ANO ver    Deus eh bom e o diabo eh vacilão,se eu já sei todos os roles que vamos dar? sim,Contas suspensas,2,0
Estamos envergonhados dos membros da nossa Suprema Corte. E da conivência com a ditadura insana do Alexandre de Moraes. A INSTITUIÇÃO NÃO é culpada. O povo defende a instituição. Seus membros NÃO a dignificam.,"Como irão dignificar se são esquerda, mas, bem esquerdalha mesmo.  #STFOrganizacaoCriminosa  #STFVergonhaNacional",Contas suspensas,2,0
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",Muito grave o que está acontecendo. É preciso o senado fazer sua parte ou fazemos a nossa nas eleições. Estamos juntos com você Roberto Jefferson. Abraço,Contas suspensas,1,0
O que vcs acham do STF ?,"Meu Herói ,Roberto Jefferson ,disse com poucos políticos e senadores do PTB está  batendo no stf, imagina se os políticos do PSL vão p PTB ,vão distruir o stf  !",Contas suspensas,1,0
"Hoje completam 2 anos desde que Demi sofreu uma overdose que quase tirou sua vida. Em reflexão, agradecimento e por estar se sentindo grata, Demi escreveu esse pequeno texto e publicou em seu Instagram.   “Me senti tão grata que escrevi algo... Hoje é o dia do meu milagre”.","Emocionante!!   É verdade alguns momentos são tão terríveis, que parece ser o fim, mas é apenas uma pequena parte de uma grande e linda história de superação, na qual Deus, a gente e as pessoas que nos amam tem um papel tão importante na história. Muito feliz pela Demi!",Contas suspensas,2,0
"Os bolsonaristas são engraçados! Eles pedem AI-5 e intervenção militar, mas reclamam de censura quando o STF suspende perfis nas redes sociais que disparam notícias antidemocráticas e falsas!","Dois pesos e duas medidas, cadê?",Contas suspensas,2,0
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.","stf ,CABEÇA   DE OVO PODRE ,CORRUPTOS ,CANALHAs,TIRANOs,LESA PÁTRIA, TRAIDORES DO POVO BRASILEIRO DE BEM  ,HONESTO,TRABALHADOR ,TRAIDORES DA PÁTRIA,MERCADORES DAS MORTES !!!",Contas suspensas,2,0
"Bolsonaristas pedem intervenção militar e a volta do AI-5.  Agora, reclamam da censura.","Deixa ver se entendi... Quer dizer que ameaça da censura do executivo (AI-5, Intervenção Militar) não pode, mas a censura do judiciário tudo bem?",Contas suspensas,1,1
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.","Caro  não seria hora de os brasileiros de verdade começando por jornalistas de verdade como o senhor, Fiuza, Garcia, alguns artistas, cidadãos comuns, empresários, políticos e políticas de coragem, militares promoverem o descrédito de Alexandre de Moraes ORCRIM?",Contas suspensas,1,0
O que vcs acham do STF ?,"Um bando de urubus usurpadores, defensores de bandidos. Como dizia Lula ladrão uma suprema corte acovardada. #STFVergonhaNacional",Contas suspensas,1,0
"Pessoal de Porto Alegre revoltado com o prefeito. Além de decretar fechamento da maioria do comércio, ajudando a falir CNPJs, mandou os fiscais da prefeitura (estatutários com salário e benefícios em dia $$$) impedir que os ambulantes tentem dignamente trabalhar...","A politicagem tá ficando perigoso seus prefeitos e vereadores do Brasil, cuidado pq o buraco pode ficar grande de mais.",Contas suspensas,2,0
"Dos autores de ""O Regime Militar não foi ditadura e quem foi torturado mereceu"", vem agora ""Socorro, bloquearam meu Twitter, estou sendo oprimido pela ditadura!"".  Não existe florzinha mais delicada do que um direitista!   GRANDE DIA","Disseram, os cidadãos de bem, que a ditadura só matou vagabundo e agora reclamam da toga burguesa censurar perfis em rede social. censura mais que ta pouco",Contas suspensas,0,0
Revogaram a constituição ??? #VozParaBernardoKuster,Que absurdo em pleno 2020 o Brasil sofrendo com Censura do STF... Esse Tribunal nao nos representa em nada! Só serve pra salvar corruptos da cadeia! #forastf,Contas suspensas,0,0
A CENSURA NAS REDES SOCIAIS JÁ COMEÇOU E A PL 2630 AINDA  NÃO  FOI APROVADA IMAGINA QUANDO FOR... NÃO  ESQUEÇA     INSCREVA-SE NO CANAL PRECISO DA SUA AJUDA       PARA     GANHAR MAIS ALCANCE E VOZ... OBRIGADO!,"Quando vc tira a arma das mãos de alguém que almeja usá-la para assassinar a reputação alheia, geralmente com inverdades. Isso é censura ou justiça? #Grandedia",Contas suspensas,0,1
"É hora de falar sério.  Hoje é um dia de vitória. Diversos perfis do Twitter de agentes de fake-news, ódio e destruição de reputações foram desligados, a pedido do STF.  A decisão pode ser temporária ou permanente. Nessa thread, quero mostrar pq deve ser PERMANENTE.  Segue o fio.","E o “democrata” passando pano para atitude autoritária e ditatorial?!  Não acredito. Deve ser fake.   Vibrem hoje, chorem amanhã quando atingir vocês.   Comemorar censura só demonstra o quanto essa turma nunca foi democrática e entusiasta da diversidade.",Contas suspensas,2,1
Vamos todos pro twitter modo americano e derrubar a censura excrachada que estamos recebendo dos esquerdistas.,"Bora, Já fui!!!",Contas suspensas,2,0
"A verdade é que Alexandre de Moraes, definitivamente se torna o censurador e ditador que tanto acusaram o Bolsonaro de ser! Perseguindo os conservadores, e aqueles que diziam que seriam perseguidos riem dessa situação. Que Deus tenha misericórdia de nós.","Alexandre de Moraes , o ódio dele vai mata-lo.",Contas suspensas,0,0
"Discordo de 99% do que defendem Allan dos Santos e Bernardo Küster. Assim como discordo de Jones Manoel e Sabrina Fernandes.  Discordo 100% de que o Estado tem o direito de escolher, por motivação política, quem pode ou não ter um perfil no Twitter.",Esse cara é top! Tá difícil discordar das threads dele,Contas suspensas,2,0
"Me faltam adjetivos pra classificar a suspensão de contas em redes sociais APENAS de apoiadores do Governo.   Para os da esquerda que comemoram, lembrem-se que nada impede que isso aconteça com vocês a qualquer momento.   A censura é real.",ASSISTAM AGORA E DEIXEM SEU LIKE!!! FALANDO SOBRE A CENSURA NO TWITTER  Os Pingos no Is -  24/07/20  via,Contas suspensas,0,0
Estão tentando nos calar #VozParaBernardoKuster,"MINISTROS DO STF NÃO TEM DIREITO DE CENSURA NENHUM BRASILEIRO, POIS QUEM PAGA OS SALÁRIOS DELES SOMOS NÓS ATRAVÉS DOS IMPOSTOS. #STFVergonhaNacional",Contas suspensas,0,0
O movimento de hoje foi pra calar o Roberto Jefferson. O resto entrou de gaiato pra dar uma disfarçada. #VozParaBernardoKuster,O Alexandre de Moraes não é e nunca foi juiz. O STF tem quantos Ministros? 11 ou 1 único que decide tudo e todos se calam. #STFVergonhaNacional,Contas suspensas,0,0
"“Eu confio no ministro Alexandre Moraes, conheço sua capacidade e responsabilidade. Conheço algumas das contas removidas, publicam desinformação sistematicamente, vide o que falam sobre a Covid-19. E difundem discurso de ódio"", diz o deputado do PCdoB.","Quando o relator da PL2730 na câmara diz q confia em Alexandre de Moraes , a censura do legislativo vai ser aprovada pq a do judiciário já está em vigor . Benvindo ao facismo .",Contas suspensas,1,0
"Acrescento: se fosse eu o censurado, esses mesmos comemorariam e/ou criariam narrativas para encobrir/desmentir o fato. ACREDITE.  Alguns desses q perderam seus perfis assassinaram reputação de quem queria lava-toga, patrulham opiniões e promovem seu próprio mecanismo de censura.",Luciano hang ajuda pagar o seu salario seu arrombado.,Contas suspensas,1,1
"A gente errou, a censura veio.... Mas de quem não esperávamos.... WELCOME TO 1984, É SÓ O COMEÇO. hj é bolsonarista, amanhã é qualquer um q n fale bem","Liberdade de expressão mas só pra esquerdistas, destruidores da família e tudo que infesta esse país de sujeira",Contas suspensas,2,0
"VERGONHA ! O ditador e tirano da toga , Alexandre de Moraes , impõe censura pior que a ditadura , bloqueando redes sociais , cerceando a liberdade de expressão , promovendo uma verdadeira perseguição política . IMPRENSA, OAB,ABI, PRESIDENTE DA CÂMARA E DO SENADO , TODOS CALADOS!",Cambada de vagabundos hienas carniceiras imundas malditas de togas,Contas suspensas,2,0
"Para quem defendia a morte do presidente, defender a CENSURA é fichinha. Não querem apenas calar o Presidente e seus apoiadores, mas calar e se possível matar. Não lute hoje e amanhã você estará na VENEZUELA.","Verdade Allan, mas volto a falar o Sr. Alexandre PCC de Moraes têm esposa,filho, deve ter pais e irmão, um bom susto resolveria todos nos arroubos autoritario dos togados",Contas suspensas,1,0
"Aos que hoje aplaudem os atos do ministro Alexandre Moraes, amanhã poderão estar arrependidos, daí pode ser tarde. A liberdade de opinião CENSURADA, cadê a turma do politicamente correto?","Eu to só a Cissa mané, GRANDE DIA",Contas suspensas,0,1
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!","Resista Roberto Jefferson, os ministros do STF não têm estatura moral para calá-lo. Estão nus, o povo não os respeitam, não podem sustentar os seus malfeitos e só lhes resta usar de ameaças para intimidar os seus críticos.",Contas suspensas,1,0
"Felipe Neto, que defende a censura e até a prisão de quem supostamente espalha ""fake news"", mais uma vez foi pego mentindo e propagando desinformação na internet. O sujeito mente tanto que, agora, teve que ser desmentido pelo embaixador da Ucrânia por mentir sobre aquele país.",Felipe Neto é um merda mesmo.,Contas suspensas,2,0
"O dia que o got7 vim para o Brasil, não vai ter ninguém no show. Pq as ahgases mesmo vão tá tudo nos hospitais, pq o tombo vai ser grande.",Eu ainda creio que um dia vai acontecer,Contas suspensas,2,0
"Impedir os ativistas de direita de se manifestarem pelas mídias sociais é censura prévia. Uma coisa é investigar e eventualmente punir por aquilo que publicaram; outra, inteiramente diferente, é impedir que falem.",É isso,Contas suspensas,2,0
"Esse é o problema de ficar ameaçando contar algo tenebroso... Conta logo e acaba de vez com esses Corruptos. Tem que fazer igual eles fazem, pegar de surpresa.  #ContaTudoJefferson","Isso Roberto Jeferson, fala, solta os podres.. .",Contas suspensas,2,0
"As contas censuradas hoje contam com mais leitores do que os grandes jornais e veículos da velha imprensa.  Ou seja, a decisão de bloquear essas contas equivale ao fechamento de jornais e televisões, goste você ou não das opiniões emitidas por tais perfis.  Censura abjeta!","Se todos os perfis de direita migrassem a sua conta para o Estados Unidos, acabaria a censura.",Contas suspensas,1,0
"tucano Alexandre, por pura incompetência, mandou o camburão da PF na casa da ex-esposa do Roberto Jefferson, de quem ele está separado havia mais de 20 anos. Foi uma atitude para humilhar o presidente de partido político.","Posso estar enganado, mas o Alexandre de Moraes mordeu a isca e reagiu da forma que  queria, agora este tem todos os motivos pra abrir a boca e falar tudo que sabe, já o fez uma vez, e todos sabem no que deu, agora não tenho dúvidas, será muito pior.",Contas suspensas,1,0
Qual a opinião de vocês sobre o Alexandre de Moraes?,A esquerda comemora a censura.  Depois é nós que somos facistas,Contas suspensas,0,0
"Pegue o exemplo do Roberto Jefferson: é um cidadão que vem cometendo seguidos crimes contra a honra de diversas pessoas. Deve ser processado e pode ser condenado no penal e no cível, mas não vejo previsão legal que justifique cercear o seu livre direito de expressão.","Roberto Jefferson incomoda porque só fala verdades... Estamos com Bob Jeff. Censuradores não passarão!! Vai pra casa, senador hipócrita!! #FreedomOfSpeech",Contas suspensas,1,1
"Um democrata se preocupa quando indivíduos são censurados em ações completamente arbitrárias e autoritárias. Já comunistas sentem que o clima melhora quando adversários são eliminados. É histórico. De Stalin até Avião, nada mudou.","Já estamos na distopia de Orwell, onde a verdade é mentira e a mentira é verdade? Pois somente assim se explica fascistas sendo chamados de democratas e censura à golpistas de autoritarismo.",Contas suspensas,2,1
"Até a Isto É, que é uma revista completamente esquerdista, está criticando a decisão do Alexandre de Moraes. Esse jornalista percebeu uma coisa: uma vez que o Estado autoritário vê que pode extrapolar seus limites, hoje ele censura nós, amanhã censura eles","Alguns da mídia canhota já perceberam que o bumerangue da censura pode voltar e atingi-los em cheio. O PL da censura não pode ser aprovado, pois vai atingir a todos indiscriminadamente. Lutemos pela liberdade de expressão antes que seja tarde demais.",Contas suspensas,1,0
"Não há como aceitar a censura. Não há como aceitar que aplaudam a censura. Liberdade de expressão a todos, aqueles que pensam como eu e os que pensam de forma diferente.",A carteirada do ano!!! Cadê a imprensa que grita democracia aos 4 cantos?? Tá vergonhoso!! Estou sentindo o cheiro de  daqui!!  #DitaduraDaTogaNao #CarteiradaNao #HitlerDeTogaNao Reaja,Contas suspensas,2,0
